title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Location,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Travel group,reviewContext/Trip type,reviewDetailedRating/Rooms,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32
San Marcos Restaurant,5,Absolutely incredible food! 😍 Everything was fantastic! Could not be happier. 10/10 🏆,2023-05-17T02:20:00.819Z,1,Lucian Nakazato-Patterson,153,TRUE,,,11 months ago,,Dinner,,$30–50,,Dine in,,,,,ChdDSUhNMG9nS0VJQ0FnSUN4MW9MSmxnRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4MW9MSmxnRRAB!2m1!1s0x0:0xac025bce80c6d714!3m1!1s2@1:CIHM0ogKEICAgICx1oLJlgE%7CCgwI0POQowYQkODKhgM%7C?hl=en,100672872044914948218,https://lh3.googleusercontent.com/a-/ALV-UjVYCYdu6_jBwigAsbiWPkddWB-A7je2Y6GLQIgQQKpSjIpmnevm=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/100672872044914948218?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,1,,2024-04-21T01:17:07.323Z,0,Adkhamjon Akhmadjonov,3,FALSE,,,3 days ago,,,,,,,1,1,,1,ChdDSUhNMG9nS0VJQ0FnSUNqNXBEUXlRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNqNXBEUXlRRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICj5pDQyQE%7CCgwIk9KRsQYQwLKqmgE%7C?hl=en,117281272498366896298,https://lh3.googleusercontent.com/a-/ALV-UjUrlahiOG7mnjF2x-9bOv94M3BmyFjoE1prVA83gyabIVBT4TSF=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/117281272498366896298?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,"Food is great! Service is quick and servers are nice. However, they should clean the parking lot, pull weeds from in front of restaurant.",2024-03-25T03:58:03.484Z,0,Angel G,143,TRUE,,,4 weeks ago,,,,,,,2,5,,5,ChdDSUhNMG9nS0VJQ0FnSUNEOU5YR2tnRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEOU5YR2tnRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICD9NXGkgE%7CCgwIy-yDsAYQyOmO5wE%7C?hl=en,116814620105233136739,https://lh3.googleusercontent.com/a/ACg8ocLCVSP449_ooXQl6rE35m1zuVaKD9OZk-ggpbzjM98MAwucDWU=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/116814620105233136739?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,1,,2024-03-15T04:04:56.192Z,0,Mike Vassallo,5,FALSE,,,a month ago,,Dinner,,$30–50,,Take out,1,3,,1,ChZDSUhNMG9nS0VJQ0FnSUQ5c3VMc2ZnEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5c3VMc2ZnEAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgID9suLsfg%7CCgsI6JHPrwYQuK_eWw%7C?hl=en,113398832692331295630,https://lh3.googleusercontent.com/a-/ALV-UjVzs898G7CsoU_3nKyKkxkeyuOPcxdni96lXshoxB0qGljKqzt5=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/113398832692331295630?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,5,,2024-03-15T03:10:20.601Z,0,Jason Nagal Estioko,5,FALSE,,,a month ago,,Lunch,,$10–20,,Dine in,5,5,,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MHFlbVR3EAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ5MHFlbVR3EAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgID90qemTw%7CCgwInPjOrwYQuK-GnwI%7C?hl=en,102122562805356691708,https://lh3.googleusercontent.com/a-/ALV-UjVuxK1Cy9hvEbtmDZJ8Zu2-P9drCmKMp1ntfdsW63MMv1-hvEoiCw=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/102122562805356691708?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,,2024-02-26T04:51:00.289Z,0,Bruce Yu,,FALSE,,,a month ago,,Dinner,,,,Dine in,3,5,,4,ChdDSUhNMG9nS0VJQ0FnSURkemJUWTFBRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkemJUWTFBRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDdzbTY1AE%7CCgwItLHwrgYQ4JqZigE%7C?hl=en,102707738417386865525,https://lh3.googleusercontent.com/a-/ALV-UjUmeML2rGmLekSVGiMNJrmZWRMYyt6vvcmGeMr7s1ZXfofAJvOd=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/102707738417386865525?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,,2024-01-14T03:49:05.590Z,0,Oscar Tang,21,TRUE,,,3 months ago,,Dinner,Plenty of parking,$20–30,,Dine in,4,4,,4,ChdDSUhNMG9nS0VJQ0FnSUNOeHRla25BRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNOeHRla25BRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICNxteknAE%7CCgwIsbONrQYQ-IbkmQI%7C?hl=en,102276671658234089708,https://lh3.googleusercontent.com/a-/ALV-UjXgZfHm0-twmkitsBpT3eRvVwN7jwD_FQyK_6O9u16ONFbUdyOn5A=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/102276671658234089708?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,1,"Ordered the hand pulled noodles with brown sauce, potstickers, hot & sour soup and wide rice noodle salad. The entire meal was inedible. Literally gloppy, greasy and tasteless. I have no idea what the critics are raving about. It might have been they were getting ready for vacation as the sign posted on the door stated they'd be closed for New Year's....and wanted to get rid of items on hand....whatever the problem, I do not believe I will give it a second try....it was THAT bad....gave service 3 stars because I was the only order and customer (the entire restaurant was empty and extremely COLD) and had to WAIT after driving across town....",2023-12-31T20:44:42.392Z,0,Red G Hopper,12,FALSE,,,3 months ago,,,,$30–50,,,,1,,3,ChdDSUhNMG9nS0VJQ0FnSUMxOGNfWDVnRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxOGNfWDVnRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIC18c_X5gE%7CCgwIuqXHrAYQ0NqnuwE%7C?hl=en,103034415247431817383,https://lh3.googleusercontent.com/a-/ALV-UjXzW3LFLi4mlksuIwpSh1yPrsTbJ9Vh4MQqTblBXxqoMtrHARyF=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/103034415247431817383?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,5,,2023-12-12T06:36:23.030Z,0,Vikram Haer,144,TRUE,,,4 months ago,,Dinner,,$30–50,,Dine in,4,5,,5,ChdDSUhNMG9nS0VJQ0FnSURWeXFHY3ZBRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURWeXFHY3ZBRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDVyqGcvAE%7CCgsI5_7fqwYQ4OSnDg%7C?hl=en,103312238112521692662,https://lh3.googleusercontent.com/a-/ALV-UjWG400DcjN9MwbZprMwCZ-oii5MitfWfU7IJzpApaZERYLpyfSj7w=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/103312238112521692662?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,The food itself is pretty good and I'd say pretty authentic as a northern Chinese restaurant. The food is meant to be eaten dine in tho because the taste changes a lot after it sits in the delivery for a minute. The staff is overall friendly but the restaurant itself felt a bit like a warehouse. You essentially eat alone and for me it makes the vibes off and they got boxes everywhere on the service counter for some reason.,2023-12-06T18:28:50.211Z,1,Harry Liao,4,FALSE,,,4 months ago,,Dinner,,$10–20,,Dine in,3,4,,4,ChdDSUhNMG9nS0VJQ0FnSUNWMnJMYXNBRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNWMnJMYXNBRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICV2rLasAE%7CCgsI4vrCqwYQ0I71ZA%7C?hl=en,111724919364604686715,https://lh3.googleusercontent.com/a-/ALV-UjVuSo3LYU6YeKt7geuHIiBCMV2Ui0Yah_aCYTHXo2XxTT8OJi8=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/111724919364604686715?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,5,"Humble, affordable, and comfortable restaurant. Welcoming and courteous staff. Food is scrumptious, generously portioned, and served hot and quick!",2023-11-08T03:58:13.206Z,1,vicious peach,17,FALSE,,,5 months ago,,,,,,Dine in,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSURGc2NYQjlRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGc2NYQjlRRRAB!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDFscXB9QE%7CCgsI1Y6sqgYQyOanYg%7C?hl=en,105385295538505390319,https://lh3.googleusercontent.com/a-/ALV-UjUd_3R7E1m574IZo-MJYA_-CZ_ZFUsDd_iei0qwXIHUXYzolZo=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/105385295538505390319?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,,2023-10-09T01:57:57.227Z,0,Jaciel Narvaez,2,FALSE,,,6 months ago,,,,,,Dine in,4,4,,4,ChZDSUhNMG9nS0VJQ0FnSURaNzdxNGFREAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURaNzdxNGFREAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDZ77q4aQ%7CCgsIpbyNqQYQ0LykbA%7C?hl=en,115307293242167232067,https://lh3.googleusercontent.com/a/ACg8ocJyi-ExLRuyUKTyJ4Tgr7foivoyPXIcxAgP2EGFENFE_94V=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/115307293242167232067?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,5,"Great meal, chose a few dishes completely at random as an opportunity to try something new and we were not disappointed! We ordered the beef pancake, king po chicken, combo fried rice. All turned up in record time, and tasted fantastic. Thank you 🙏",2023-09-22T04:00:30.568Z,0,Bridget Elliott,16,FALSE,,,7 months ago,,Dinner,,$30–50,,Dine in,3,5,,4,ChZDSUhNMG9nS0VJQ0FnSURab0x6c2R3EAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURab0x6c2R3EAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDZoLzsdw%7CCgwI3qK0qAYQgN2fjwI%7C?hl=en,117333975974775327396,https://lh3.googleusercontent.com/a-/ALV-UjVO1TzzSR-fCDlsh6f8McLFSkqvq3w_2rJLEKRdmjL3r5nfZF5E=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/117333975974775327396?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,5,,2023-09-15T20:23:56.587Z,0,Ruben Salvatierra,6,FALSE,,,7 months ago,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNaN2NTMVFnEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaN2NTMVFnEAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICZ7cS1Qg%7CCgwI3PqSqAYQqNnzlwI%7C?hl=en,114502340610057791511,https://lh3.googleusercontent.com/a/ACg8ocK3Qf5WQBGwcvaTkwTLSOTFro2ZRmQFV16ir3UFnU3cTeSQNA=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/114502340610057791511?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,3,"Nothing special. Typical oil and salt flavors. This was a doordash delivery that lacked chopsticks, napkins, and soy sauce, hence the 2-star Service rating.",2023-09-03T23:36:49.041Z,0,Clay Olson,504,TRUE,,,7 months ago,,Dinner,,$10–20,,Delivery,,3,,2,ChZDSUhNMG9nS0VJQ0FnSUNadVBIZEx3EAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNadVBIZEx3EAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgICZuPHdLw%7CCgsIkbHUpwYQ4LPSEw%7C?hl=en,112878939724629349322,https://lh3.googleusercontent.com/a-/ALV-UjUoReiQXhItBZu9dkWcKabENA8tLo33kgb0lh7NyuQ18YXnhyLw=s120-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/112878939724629349322?hl=en,,,,,,,,,,,,,,,,,,
Beijing Restaurant,4,"good service
food is good",2023-08-29T20:59:53.700Z,0,Ty Yip,41,FALSE,,,7 months ago,,Dinner,Plenty of parking,$100+,,Dine in,4,4,,4,ChZDSUhNMG9nS0VJQ0FnSURwdTZpa2VBEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwdTZpa2VBEAE!2m1!1s0x0:0x1048b0cd60633bc4!3m1!1s2@1:CIHM0ogKEICAgIDpu6ikeA%7CCgwIybi5pwYQ8NGczgI%7C?hl=en,112576307966429173672,https://lh3.googleusercontent.com/a/ACg8ocKa-d63A1vnZ1DKcertgDlNLaPlmHguNw_QGryNqUlBOR5Lmw=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/112576307966429173672?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,1,"so bad, never come back again.",2024-03-26T19:30:27.349Z,0,Weicheng Ren,5,FALSE,,,4 weeks ago,,,,,,,1,1,,1,ChZDSUhNMG9nS0VJQ0FnSUNEeW9Ma2NBEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEeW9Ma2NBEAE!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICDyoLkcA%7CCgwI08SMsAYQuIPcpgE%7C?hl=en,116497934609126185449,https://lh3.googleusercontent.com/a/ACg8ocI7UM_11WUxViXuVkoTB-Me_ZRoQnxhQ7uUsWZ7HN_4tc4N=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/116497934609126185449?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,4,"Your typical hole in the wall Chinese place on Mission St. Food is good.  Enjoyed their Chow mein, chow fun, chicken with salty fish fried rice.  Order of their roast pork was tasty.",2024-03-24T21:21:44.003Z,0,D Gman,171,TRUE,,,4 weeks ago,,Lunch,,$10–20,,Dine in,3,4,,3,ChZDSUhNMG9nS0VJQ0FnSUNEMU9TbGVnEAE,https://lh5.googleusercontent.com/p/AF1QipPSta_E_6DnORPBuKw7QFOL7EKNlp1APyihrlFr=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNsMfsp0PEAgVZ9M1o0l11uvGruyyxvQhCKcoLi=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPm9voppKdkshr9LArar-qnARR7pm3AacbotQCh=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNwi3nSCyiC6gEUTuvQzp-30rrCGVVEuTYFMUw0=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPAJXF8KWAYd1WWMI8WeTsVvgI_FWiH0qVLWAAY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO_mM4Q_w4D2ZuoUKQQxC59Kig64XJoLDkjkt5J=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMAs2bylNHjuU2lUYs0CiguSHTGWp8db2JbZckC=w150-h150-k-no-p,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEMU9TbGVnEAE!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICD1OSleg%7CCgsI6LKCsAYQkJ_gAQ%7C?hl=en,102044085798243610313,https://lh3.googleusercontent.com/a/ACg8ocK870sHN2-knr57k5dWKSsNtEmHrvvqUiVFCl7e_WX-C48ZWg=s120-c-rp-mo-ba6-br100,https://www.google.com/maps/contrib/102044085798243610313?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,5,,2024-03-11T15:52:56.996Z,0,kenny zhang,5,FALSE,,,a month ago,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5bi1qcG5nRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5bi1qcG5nRRAB!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgIC9n-jpngE%7CCgwI2NG8rwYQwJWv2wM%7C?hl=en,101554624241767828138,https://lh3.googleusercontent.com/a/ACg8ocLT9gTToE_9ZWqPcSInmNGpk7McNAo1VejJUWzNgbN-bL5HmA=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/101554624241767828138?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,5,,2024-02-24T18:15:27.983Z,0,Zeuss_ JG,,FALSE,,,2 months ago,,,,,,,5,5,,5,ChdDSUhNMG9nS0VJQ0FnSURkaWZUWWlRRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURkaWZUWWlRRRAB!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgIDdifTYiQE%7CCgwIv-TorgYQwMaH1QM%7C?hl=en,105737201435151424592,https://lh3.googleusercontent.com/a-/ALV-UjVAXbHo0wVyLgETpC2QCnxsQaONX3Itz6kd9_UGR7IobhZomYs=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/105737201435151424592?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,1,写着全日供应的肠粉，三点多就没了，虚假宣传😡专门跑过来吃的，真的好失望,2023-12-09T23:47:04.601Z,0,Ziyan Feng,5,FALSE,,,4 months ago,,Lunch,,,,Dine in,,,,,ChZDSUhNMG9nS0VJQ0FnSUNWcjdPN1hREAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNWcjdPN1hREAE!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICVr7O7XQ%7CCgwI-PjTqwYQ-NnjngI%7C?hl=en,105766123231327989414,https://lh3.googleusercontent.com/a/ACg8ocImXdzJ8wQCwNsplAYTmFXsUEqg3W-wnyINog0DpmHvn_v_uQ=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/105766123231327989414?hl=en,"It says that rice rolls are available all day long, but they are gone after 3 o’clock. It’s false advertising😡I came here just to eat it. I’m really disappointed.",,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,4,,2023-11-23T05:49:11.559Z,0,Andrea Huynh,10,FALSE,,,5 months ago,,,,,,,3,5,,1,ChdDSUhNMG9nS0VJQ0FnSUNsNWY3OGhnRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsNWY3OGhnRRAB!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICl5f78hgE%7CCgwI18_7qgYQyNPTigI%7C?hl=en,104307246427563106715,https://lh3.googleusercontent.com/a/ACg8ocIDNf6itX1srcuhJ2map5NyYqkcCGrrhGXOeMtCeoDHvc-rRMA=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/104307246427563106715?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,1,"This place is very dishonest. I ask for roast pork belly but they give me regular roast pork and charged me roast pork belly price. The difference is $3s per pound. Unbelievable, not coming back here again.",2023-10-10T01:01:11.798Z,0,Cat C,1,FALSE,,,6 months ago,,,,$30–50,,Take out,3,1,,3,ChdDSUhNMG9nS0VJQ0FnSUM1NktQcDVnRRAB,https://lh5.googleusercontent.com/p/AF1QipNyw1SJI8QbGwKAVUGENmoKjbl71-Ouq3UHITJX=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN4kJdQr8S7b_AxSMmBiKVh0xPsYy3Fe3g4O1VZ=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM1NktQcDVnRRAB!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgIC56KPp5gE%7CCgwI18SSqQYQ6OHQ_AI%7C?hl=en,116649662830901631186,https://lh3.googleusercontent.com/a/ACg8ocLSSo7BdSQRtRglvJiIE7AExABmLd1oml4knoRtYZ1NhaNCGw=s120-c-rp-mo-br100,https://www.google.com/maps/contrib/116649662830901631186?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,1,"Ordered from the menu, was charged more and told that the prices are almost current. The woman insisted that I pay the new price which wasn't written anywhere and refused to acknowledge the menu price.",2023-08-26T23:55:31.640Z,0,M L,14,TRUE,,,7 months ago,,Dinner,,$50–100,,Dine in,1,2,,1,ChZDSUhNMG9nS0VJQ0FnSURwcmQyTWRnEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwcmQyTWRnEAE!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgIDprd2Mdg%7CCgwI86GqpwYQoLrMsQI%7C?hl=en,105051353178081845408,https://lh3.googleusercontent.com/a/ACg8ocKTSpVajepU2VbbNGe-3e7AtBRUJLuoq3H24GDVELG2-KKNTA=s120-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/105051353178081845408?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,1,"This place is garbage.  Ordered a tray of party wings for my son's birthday and the wings we picked up were black like fried in very used old oil.  The wings were soggy and tasted like old grease used to fry other food items from last week or last month!
I highly do not recommend this place for catering or for eating.   Always check your food because these culprits think they can get away with whatever they want.  You shouldn't mess with people's food if you do not want bad things said about your measly restaurant.",2023-08-07T22:07:37.900Z,0,Chris S.,80,TRUE,,,8 months ago,,Other,,$30–50,,Take out,1,1,,1,ChdDSUhNMG9nS0VJQ0FnSUNwdFpuX3hBRRAB,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwdFpuX3hBRRAB!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICptZn_xAE%7CCgwIqdbFpgYQkIKerQM%7C?hl=en,107936998983334224097,https://lh3.googleusercontent.com/a-/ALV-UjUFUWZ4mxJ1EDegq07O507WTSSWyzKyr8t7JR0eQmct1XVwxZ8m=s120-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/107936998983334224097?hl=en,,,,,,,,,,,,,,,,,,
Ying Hui Chinese Restaurant,4,,2023-07-27T00:18:01.322Z,0,Alan Lui,1,TRUE,,,8 months ago,,,,,,,2,4,,3,ChZDSUhNMG9nS0VJQ0FnSUNwME5pUU5nEAE,,,,,,,,,,,,,,,,,,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwME5pUU5nEAE!2m1!1s0x0:0xec1475efff355c9b!3m1!1s2@1:CIHM0ogKEICAgICp0NiQNg%7CCgwIue-GpgYQqM7QmQE%7C?hl=en,115583165592853412480,https://lh3.googleusercontent.com/a-/ALV-UjXNKeRri5UJyMdAEpNMNlt3Q10aZ-XR4WCdK4PIJqatvkvLhP_a=s120-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/115583165592853412480?hl=en,,,,,,,,,,,,,,,,,,
