title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking type options,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewImageUrls/33,reviewImageUrls/34,reviewImageUrls/35,reviewImageUrls/36,reviewImageUrls/37,reviewImageUrls/38,reviewImageUrls/39
Lucca,5,,2022-10-02T03:23:34.237Z,0,,32,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURlaEpLTTh3RRAB,,,,,Google,,100032140406545163623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucca,5,,2022-08-31T04:38:42.182Z,0,,62,TRUE,,,a year ago,,Other,,$30–50,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUR1eF9hYmp3RRAB,,,,,Google,,107564616082579962008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucca,5,Awesome place to go,2022-05-27T00:05:08.603Z,1,,19,TRUE,,,a year ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURXMmZieHpBRRAB,,,,,Google,,113769721221232706761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucca,3,"Nice spot to smoke hookah and renovations look great. The customer service is not great, but it’s a nice chill spot.",2022-05-11T15:24:09.923Z,0,,60,TRUE,,,a year ago,,Other,,$20–30,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUQyeXVhZHNRRRAB,https://lh5.googleusercontent.com/p/AF1QipNN6HjrLcj09xGBlrCUq9dGby8HSWtKvaWk5sGx=w150-h150-k-no-p,,,,Google,,101417806213462982019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,,2024-04-22T19:37:34.968Z,0,,107,TRUE,,,2 days ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqa2RYbzZ3RRAB,,,,,Google,,115096841915223222561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,4,"Really nice atmosphere. All the staff were nice. I went during lunch time on a Friday and it was not crowded at all. It’s a small space but doesn’t feel cramped. The menu is not higher but it has great options that are outside of the box. I enjoyed my
Appetizer and entree. The dessert was okay and the parking is not very convenient.

The sever did a great job with recommending wine pairings with our food.",2024-04-22T02:44:11.340Z,1,,79,TRUE,,,2 days ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNqM3VTVlFnEAE,https://lh5.googleusercontent.com/p/AF1QipPXXcTf0uHORnH9sj67XS9qQXTCbxw277IdCYK5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPYFiuHCuMltQgic6h5NOyvp08JlrgiOGvm7iOj=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNDhN2oVK-WO_LwQ6YdafjZ6EIuxZMUVXD90kU8=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP-qdfRSAHcWSTaXTt6o1_uCWMyfluzEH4l2S79=w150-h150-k-no-p,Google,,105119015599670983375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,4,"I was thrilled to visit this restaurant for my birthday as it appeared *perfect* for me with the upscale dining experience + books pair. While the service and environment did not disappoint, the food did. It all tasted pretty good, and presented nicely, however the portion sizes were appalling for the prices. The server said the plates are meant to be shared, so we ordered more dishes than we originally intended to. But when you order a plate for $45 and only get three Brussels sprouts to “share,” you feel robbed. After spending more $200 total, we were not even full when we left.",2024-04-21T12:54:47.556Z,0,,3,FALSE,,,3 days ago,,Dinner,,$100+,,Dine in,5,3,5,ChZDSUhNMG9nS0VJQ0FnSUNqOXRHU1B3EAE,,,,,Google,,108037634033405921443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,"This is maybe the best restaurant I've been to in years. It excells in all categories, but especially the food. I'm still craving the omelet. I cook omelets all the time but the technique they use for their omelette just blows me away! No wonder it made the New York Times!",2024-04-19T22:58:10.097Z,0,,10,FALSE,,,4 days ago,,Lunch,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqaXNyblBnEAE,https://lh5.googleusercontent.com/p/AF1QipNE1T4hzrS-t-ayZhXoE8p2Vmh7KPUqnhwZQicp=w150-h150-k-no-p,,,,Google,,115569777212273465433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,,2024-04-18T20:44:49.121Z,0,,14,FALSE,,,5 days ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURlMDRMQzRRRRAB,,,,,Google,,114697045038533439231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,Outstanding service. Great vibes and the toffee dessert is to die for.,2024-04-11T19:25:43.148Z,0,,8,FALSE,,,a week ago,,Lunch,,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURELWJHbUdnEAE,,,,,Google,,100618272572170805381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,3,"Overall, we had a good experience! Food was good. My drink was good. Definitely bougie in all areas. Book options were low.. coffee table and cookbooks that were price range from $50 and up. Was wishing to bring home a cozy read for the afternoon. Also, wasn’t super cozy, very corporate buckhead. Could be really good for a business lunch.",2024-04-08T12:42:21.865Z,0,,18,FALSE,,,2 weeks ago,,Lunch,Somewhat difficult to find parking,$50–100,,Dine in,3,4,5,ChZDSUhNMG9nS0VJQ0FnSURELXJTNkx3EAE,,,,,Google,,102121735047809902375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,3,"This experience was underwhelming and expensive for the price. Although it is marketed to be a book store, you can't really look at the books and you're not allowed your laptops at the bar in the case you want to have a drink and work. The hostess wasn't going to seat me at first and then decided she did have an empty seat at the bar for a couple hours and I felt a bit of judgement passed since I was alone. And on that note, bar requires reservations. Food was mediocre and overpriced. It just ultimately seemed like based on how you were dressed and how you looked, you may get better service than others.  The bartender however was very nice and knowledgable on wine.",2024-04-04T21:37:08.999Z,0,,5,FALSE,,,2 weeks ago,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSUREaUo2djlnRRAB,,,,,Google,,100988152006248661011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,,2024-04-02T11:46:04.184Z,0,,14,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEaDlDVmV3EAE,,,,,Google,,103423985984680019784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,"Nestled in the heart of Buckhead. This sophisticated literary experience of dining is tasteful and quaint. Lucian offered a wonderful dining experience while surrounded by exquisite coffee table books. Eddie offered supreme service with suggestions from the menu. The steak was like butter, melting at every bite. The oysters were fresh and adorned a refreshing hint of pear. The Chocolate Budino topped with Pistachios rounded out the meal superbly.",2024-03-27T10:24:19.000Z,0,,16,TRUE,,,4 weeks ago,,Lunch,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNELW95V2Z3EAE,https://lh5.googleusercontent.com/p/AF1QipOtsHq_yr5kysXTXe_c0Knl_TZSOQAc9S4ulqyx=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMz_Aa-r6vzHnwQn2wagIaJb7_A_QGrv5ejrCgS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNC6w4Br0j5Si7Mo2S3ALu2qwJeRX8asfUtl5cZ=w150-h150-k-no-p,,Google,,102889172527452699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,As good as it gets. Every wine by the glass is delicious. Backed by an extensive bottle menu. Food is outstanding.,2024-03-17T02:36:27.411Z,0,,4,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5N291dG1RRRAB,,,,,Google,,103563328232207099391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,3,"The servers forgot to bring wine twice, the pace of coursing is super slow (2 hrs after ordering without dessert), and I left hungry after ordering quite a bit. Beautiful space, but the food is lacking. I would recommend coming only for drinks.",2024-03-13T03:11:36.814Z,0,,31,FALSE,,,a month ago,,Dinner,,$100+,,Dine in,5,3,3,ChdDSUhNMG9nS0VJQ0FnSUQ5dU5yYy1nRRAB,,,,,Google,,112453276700602634327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,"Walked in to treat myself to a nice cocktail and a small bite. The look of the restaurant is beautiful and intimate. Great for a drink at the bar with a book or for a date. I sat at the bar and the bartender was very helpful with recommending a cocktail and food. She suggested a delicious yuzu cocktail that I had with an amazing custard dessert that was decorated with glazed pears and other fruit.
I enjoyed sitting at the bar and talking with the staff who were very helpful on recommending great dishes and delivering excellent service.",2024-02-24T17:01:29.547Z,0,,1,FALSE,,,2 months ago,,,,$20–30,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkOGFiVTN3RRAB,,,,,Google,,110674706861386982607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,"I’ve been here for lunch and dinner. Google restricts my review to one meal (at least for photos and menu items) but I’d love to share my experiences of both.

My latest visit was for lunch. This is one of the most underrated lunch experiences in Atlanta. The atmosphere is light, airy, casual but elevated/sophisticated. Menu seems unassuming but has some absolute knockouts. Service was also just really enjoyable; I’m not much of a conversationalist but had Caroline at the bar and ended up having one of the best restaurant chats in recent memory, and was guided through the menu for an awesome selection of the omelette, sticky toffee pudding, and coffee.

Dinners are more intimate, and a little hard to get a reservation so it’s been tough for my schedule. Unsure how a group reservation would go but can vouch for solo trips and dates, or close 1:1 catch ups. Despite the reservation struggles, I appreciate the smaller seating capacity and streamlined menu. I suppose I’d like more small bite options to pair with the wine because I always end up getting the Jamón Ibérico and would like more meats, but that’s knit pick.

I’ll end with a confirmation that the book store element is not a gimmick and not aesthetics only - the curation is so well done. I’ve gotten 5 books as gifts and 2 for myself.

Really appreciate this spot. Atlanta could use more spaces like this that execute on the actual food experience as well as they do in the creativity and vibe.",2024-02-24T05:08:40.217Z,1,,6,FALSE,,,2 months ago,,Lunch,Somewhat difficult to find parking,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURkX3N5MnpnRRAB,https://lh5.googleusercontent.com/p/AF1QipNuviEFXJaNoKYLpewOHhEXnVSXG20ammNXxk6V=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM8kpjLcbJiLHQMwN3RCGLouMPR1jqS0x-n0D5A=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNU39Drb4qnK2CVjJHtTKdCmqI8odEvxOEMsJUi=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMts0VIkQQNYJdPgdfCx2F_qKpoqhG0F4CXsMkX=w150-h150-k-no-p,Google,,115710604493132347526,,,,,https://lh5.googleusercontent.com/p/AF1QipOcKFZlFqTBzsL3ZPEgS4JlRWCReQ1b6ROUkvyR=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMEdZfelMXz5za38HmiL1Gtwaml_mrEd_wQsDbK=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNCBXasSswtrLeqiMIZrl2PkBjNxB74QgN2Diuu=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMBUoFUw1Gr3tOeg6EiMPTFlJ7TXRxBi1Rfttrg=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian Books and Wine,5,"Couldn’t ask for a better experience. The atmosphere is beautiful, the menu has everything you could ever want, and the service is wonderful - everyone is so knowledgeable and kind. Highly recommend treating yourself to lunch service at the bar!",2024-02-23T20:31:46.512Z,0,,7,FALSE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURkcm9UN1RREAE,,,,,Google,,116788377853873959383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,"Very tasty ramen, although trust them when they say their spicy ramen is hot! The cocktail and drink selection is great",2024-04-22T18:31:22.509Z,0,,16,TRUE,2024-04-24T14:59:38.192Z,,2 days ago,,Lunch,,$20–30,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNqa1pUb3dRRRAB,,,,,Google,,107622071906493485978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,This place was nothing short of amazing. Sherlin’s service was exceptional. The ramen and the specialty cocktails were some of the best I have had in a long time. Recommend this place if you want a great experience with the utmost exceptional service. Will come again.,2024-04-21T20:14:55.761Z,0,,4,FALSE,2024-04-24T14:59:41.910Z,,3 days ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNqenA3a2ZBEAE,https://lh5.googleusercontent.com/p/AF1QipN-ePPUYtnFFW17ZTGJzABkjF8Htt4ZNYXmL8dS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMsnSdfI5PedPZXF9D3QA8KJ_7VVFx2NX9ikO_9=w150-h150-k-no-p,,,Google,,106285587805626126834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Sherlin was the sweetest! Food was also amazing. Must try!,2024-04-16T05:42:28.547Z,0,,3,FALSE,2024-04-08T17:39:49.030Z,,a week ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdkpmNnBnRRAB,,,,,Google,,108624787040361226317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,"I love the food. They have really good portions for the price you’re paying. The servers are all so attentive, and great. Sherlin was our waiter, and she was so great!",2024-04-13T23:17:18.452Z,0,,1,FALSE,2024-04-15T18:29:11.954Z,,a week ago,,Dinner,Plenty of parking,$10–20,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMDZLd3N3RRAB,,,,,Google,,113042882102767702195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Favorite Ramen place in ATL!!! Must try soo good.  Sherlin was a great waitress!!,2024-04-07T18:59:51.727Z,0,,6,FALSE,2024-04-08T17:39:38.496Z,,2 weeks ago,,Dinner,Plenty of parking,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREOHAybG1nRRAB,https://lh5.googleusercontent.com/p/AF1QipN8Bh6_iI8Oaf47aF_2FOoMAXhwThH4fYfjUwS-=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPuZ9CYDVsY65CByqVbbrCS96aG3wF7Xd1b7L4V=w150-h150-k-no-p,,,Google,,109671925848983670554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,My favorite restaurant in Atlanta! The spicy tonkatsu is delicious! Best edamame I have ever had in my life. Absolutely love it!! Sherlin was a fantastic server!,2024-04-07T18:58:52.683Z,0,,1,FALSE,2024-04-08T17:39:42.308Z,,2 weeks ago,,Lunch,Plenty of parking,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREOHUyRi1nRRAB,,,,,Google,,109578766169432397953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Great food great atmosphere great service! Sherlin was extremely friendly and we had a great time!,2024-04-07T00:23:28.557Z,0,,2,FALSE,2024-04-08T17:39:54.213Z,,2 weeks ago,,Dinner,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdkplNjRRRRAB,,,,,Google,,103217355312558754714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Steven was our server. He was very knowledgeable about the menus. Very friendly. He recommended us all the great dishes. Best ramen and service! Go see Steven:),2024-04-02T00:43:36.222Z,1,,8,FALSE,2024-04-08T17:40:03.135Z,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEMjhMbWd3RRAB,https://lh5.googleusercontent.com/p/AF1QipMUkSc_t4qF9cXpSq6Er_gRgfwNv72ysg6b8USA=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMrDrKgZFI7RMjjSVILPmDOmWwDArJqkxhmWh4K=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMR4TjvZjkXJl-oaW8KMmlT-n4Af6Dv7RWx0ZK1=w150-h150-k-no-p,,Google,,109763433273405820932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,"Everything was so good. Phong N was very helpful, thank you.",2024-04-01T01:06:22.771Z,0,,1,FALSE,2024-04-08T17:40:08.210Z,,3 weeks ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEdzlmQndBRRAB,,,,,Google,,115809155520450027731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Sherlin did an excellent job! 👏 The food was amazing as well as the atmosphere.  10/10 place will go again!,2024-03-31T23:29:24.247Z,0,,54,TRUE,2024-04-08T17:40:15.499Z,,3 weeks ago,,Lunch,,$10–20,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEd19TWjBnRRAB,https://lh5.googleusercontent.com/p/AF1QipP-mgC6_pskL2syUrxPtxw86oVqHsimi1gP4Vti=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPOaq2aej0ykfT6LZegQLJSlRDx4NkejB45WdrY=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPGmXaMInPLSUX2yo3WJCTKa_KB4zFQPYe1_VMS=w150-h150-k-no-p,,Google,,104639277504818641630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Food was great and service was quick. The server Sherlin was very communicative at explaining everything,2024-03-31T23:26:31.666Z,0,,3,FALSE,2024-04-08T17:40:19.533Z,,3 weeks ago,,Dinner,,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEdzlTc0pnEAE,,,,,Google,,112915908551124211210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,,2024-03-31T22:13:29.633Z,0,,11,FALSE,2024-04-08T17:40:37.781Z,,3 weeks ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEZzlYRjBBRRAB,,,,,Google,,112652251199219431630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,The best ramen I've had and nothing is even close.,2024-03-31T16:59:12.626Z,0,,7,FALSE,2024-03-31T21:40:05.871Z,,3 weeks ago,,Lunch,,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEdmR6YWpnRRAB,https://lh5.googleusercontent.com/p/AF1QipMlHRkSsrM4g6b6Mfy6JL15AtG0DOTMz1JDfLpI=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOK02_pRXIksP61DGE41XXymIcHvYMG3NiZQz2B=w150-h150-k-no-p,,,Google,,112275075555706318463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,"Food is really good, never knew they had this location. Better the Sandy Springs and on par with Duluth. Sherlin was our server it, she was so sweet.",2024-03-31T01:40:09.953Z,0,,6,FALSE,2024-03-31T21:39:14.552Z,,3 weeks ago,,Dinner,,$50–100,Highly recommend,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEOVl5N2xBRRAB,,,,,Google,,113391780102819216788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okiboru Tsukemen & Ramen,5,Great experience here! Major shout out to Sherlin for her exceptional service! Would 100% come back.,2024-03-31T01:39:29.305Z,0,,2,FALSE,2024-03-31T21:38:33.331Z,,3 weeks ago,,,,,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEOVl5aWJREAE,,,,,Google,,106041974749440469866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,,2024-04-11T15:28:34.088Z,0,,4,FALSE,,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREMmNQQ3V3RRAB,,,,,Google,,104860866714417965012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,4,,2024-04-10T22:29:19.541Z,0,,134,TRUE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREMFlYaWN3EAE,,,,,Google,,106920530108277994801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,,2024-04-10T17:46:00.118Z,0,,4,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURENGRleV9RRRAB,,,,,Google,,107069257480950924554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,,2024-04-10T03:40:33.535Z,0,,,FALSE,,,2 weeks ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdnZLN2tnRRAB,,,,,Google,,111066720961057742395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,,2024-04-06T06:26:41.586Z,0,,15,FALSE,,,2 weeks ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNacnZTVkVnEAE,,,,,Google,,101658172193365942963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,"Indonesian food! The taste is very close as it can be to how they are in Indo.

Great food, decent prices, friendly staff, great service, nice environment.

We will go back!",2024-03-31T15:39:52.387Z,0,,39,TRUE,,,3 weeks ago,,Dinner,Plenty of parking,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEM1pHcXlBRRAB,https://lh5.googleusercontent.com/p/AF1QipPab3XPNdz5GW2_FHnsDfvWj3hl0tx_kYaWfPlG=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMgb0TfMz3MDrYMpd-eoAOjmvUl8vplq-xjXOdO=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNqZ-ExF9_nNkRkcYMVp5FxcTvWw3ogk50lpOB5=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNoD2n3s8aK_9gVk15pf67XXF9kp-YJYan-hFBa=w150-h150-k-no-p,Google,,118022914671746042489,,,,,https://lh5.googleusercontent.com/p/AF1QipMKlveugARG__LpqwqhvOzjVp9DJeYZiQV_7J91=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP5jJM27smlGicdLRskA46PlyHZ_ZU9vi1yiCQx=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMXctHIhPXEqwqUDlHTjEHQYuf0k_laZkpANm31=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,,2024-03-30T21:34:22.404Z,0,,6,FALSE,,,3 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEMWRXVHNnRRAB,,,,,Google,,115115713879380297273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN - Taste of Bali,5,"Absolutely delicious 🤤.
Great service, drinks, and very cute restaurant.

A must visit if you're in Atlanta.",2024-03-28T14:37:53.464Z,0,,112,TRUE,,,3 weeks ago,,Dinner,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEN3FfYzV3RRAB,https://lh5.googleusercontent.com/p/AF1QipNBeAXW5J7zucFEovQ6HOC8qy1sVFNy9HJwi8k=w150-h150-k-no-p,,,,Google,,102861361724861234034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
