text,reviewId,city,lan
La comida está rica I was impressed they don't offer you more chips and salsa while waiting for you food,ChdDSUhNMG9nS0VJQ0FnSUNsd2R5MXJBRRAB,Dallas,en
I tried their loaded baked potato with 2 meats. That was good. I plan on going back again for another one,ChZDSUhNMG9nS0VJQ0FnSURELS1YVlBREAE,Dallas,en
"Went yesterday as 1st time,*chefs kiss*",ChdDSUhNMG9nS0VJQ0FnSUREM1picC1BRRAB,Dallas,en
Great food,ChdDSUhNMG9nS0VJQ0FnSUNEaG9hZ3lnRRAB,Dallas,en
"Very nice overall experience. I got the Knock Out 3 meat baked potato, 2 peach cobblers, & some cabbage. The baked potato was enough to feed three adults, portion sizes are that big. That spicy BBQ sauce is so good!! I should’ve gotten extra lol The peach cobbler could be sweeter but that’s just my opinion. Will definitely be back soon.",ChZDSUhNMG9nS0VJQ0FnSUNEMU1PN2NBEAE,Dallas,en
They east texas hot link was way over cooked,ChdDSUhNMG9nS0VJQ0FnSURxa2N2SDRRRRAB,Dallas,en
I'll put it like this... we come from Carrollton to get a plate every chance we get. It's worth the trip.,ChdDSUhNMG9nS0VJQ0FnSUQ5bXViU19BRRAB,Dallas,en
"$29 for 2 sandwiches and 2 sides. Sliced beef served on white bread. Sauce was good, beef was tough. Overall disappointing. Stopped here because it had high reviews.",ChZDSUhNMG9nS0VJQ0FnSUQ5NlBpamJREAE,Dallas,en
"Got a rib plate tonight and it was good till I found hair on my meat. I feel sick to the stomach now, omg",ChdDSUhNMG9nS0VJQ0FnSURkeDVyWjNRRRAB,Dallas,en
"I'm so sad that LIL V have changed owners or something cause I haven't seen the two brothers. I was there today 2/20/24 and it just didn't feel the same kinda cold and discomfort wasn't that good ole down home feeling. Then came the shock of my life at Lil V's the lady gave a lady 3 ribs cut in half chopped and sliced for a rib sandwich, then I ask for a rib sandwich well she gave me 2 and started cutting in half? I say ma'am you just gave the other person 3 and she told me I got a different meat than her but, the rib was the same piece she just cut from. So I walked out, still don't understand what she was talking about. My last time going there until it changes back to the original Lil V. So disappointed ",ChZDSUhNMG9nS0VJQ0FnSURkeEtpNVF3EAE,Dallas,en
"Felt welcomed, and the food is still amazing!!",ChdDSUhNMG9nS0VJQ0FnSUNOenFybmx3RRAB,Dallas,en
"OMG, I'm from Houston where we have the #1 BBQ spot. So my cousin took me here last night. I told them I was from Houston where we have the best BBQ. They bragged n gave me a sample of the brisket. I was hooked by then. So of course I ordered a sliced beef plate and asked for onions and jalapenos. They didn't have onion but the gun holding cashier said I could get all the peppers I wanted. So got home didn't have sliced beef or the same brisket I tasted. It was chopped n a totally different meat from what we tasted. Then I was charged for the peppers $.75 totaling $4.50 for those tiny containers n pickles .$75 that I didn't even ask for. I was robbed by the gun holding cashier n the meat cutter did a bait n switch on me. Triple J, you're still my #1 BBQ spot.",ChdDSUhNMG9nS0VJQ0FnSUNOcW9tbW1RRRAB,Dallas,en
Always fresh a friendly staff,ChdDSUhNMG9nS0VJQ0FnSUNqc2JpUXN3RRAB,Dallas,en
"As usual in the poor Black neighborhoods customer service is terrible even if the mistake is on the server, to all you young and old Black women working this location or any orher, dont let your attitude stop yo grind,  I was treated with disrespect after waiting more than 15 mins for my food, then I had to go back through the line, did not get the drink nor 12 gizzards, only given 10, the cashier was very rude and need some training in customer service or maybe its the neighborhood either way do not be a product of your neighborhood especialy in this area in Loop 12 and Buckner.

Update, no changes, I was handed my box of chicken not a one person meal but 4 chicken n bread, I had to ask for a bag.. smh but I asked the lady who handed me this bagless box why Blacks provide the worsy service, her response ""I dont know but you right"". Im Black and I know what customer service, maybe its the neighborhood",ChZDSUhNMG9nS0VJQ0FnSUMxcnJlQlFnEAE,Dallas,en
Overpriced for some mid tenders and bad service,ChZDSUhNMG9nS0VJQ0FnSUM5bVlHeFpBEAE,Dallas,en
Don’t order from here I was peacefully eating grabbed my bread tore in half and found a bug.,ChZDSUhNMG9nS0VJQ0FnSUNkODZEeEN3EAE,Dallas,en
Chicken and fries are always hot.,ChZDSUhNMG9nS0VJQ0FnSUMxaFlLeEJBEAE,Dallas,en
I don't eat meat.  I bought it for someone.  But she was enjoying it so much that her and her kids were humming and eating 🤣🤣🤣,ChZDSUhNMG9nS0VJQ0FnSUMxNGVITUpBEAE,Dallas,en
Ordered a family meal of 8 and got home and only had 4thighs. When I called the store to inform them the manager who answered stated that she bagged my order and that couldn’t be. But here I am and only had 4 pieces of chicken. I proceeded to tell her I never had an issue before with this location but she didn’t want to hear it. I will no longer be coming to this location I rather drive to Balch springs.,ChdDSUhNMG9nS0VJQ0FnSUMxem9yOHpBRRAB,Dallas,en
Customer service is azz be prepared to not get your order right and being looked at crazy,ChdDSUhNMG9nS0VJQ0FnSUMxLXFhZzhnRRAB,Dallas,en
The food was good and not just forgot to add my peppers to my bag. Prices have went up a little though.,ChdDSUhNMG9nS0VJQ0FnSURsdWI3NWdRRRAB,Dallas,en
Chitterlings are bad real bad will never in my life smell them again ! Couldnt eat at all !,ChZDSUhNMG9nS0VJQ0FnSUNsb0ptQk13EAE,Dallas,en
"Food tastes amazing, service was excellent, place was a lil warm to eat inside, but will definitely be back!",ChdDSUhNMG9nS0VJQ0FnSUM5LXVxRXhBRRAB,Dallas,en
Hello the customer service is excellent portions r ok but TASTE IS VERY MUCH SO HORRIBLE everything was spoiled and tasted reheated I spent $63 WELL EARNED DOLLARS and was TOTALLY DISSATISFIED not trying to make others not try BUT I WANT BE RETURNING!!!!!!,ChZDSUhNMG9nS0VJQ0FnSURkeTZ6Q1pBEAE,Dallas,en
They do great barbecue- yummy.,ChZDSUhNMG9nS0VJQ0FnSUMxOC1IZVd3EAE,Dallas,en
I ordered  pig feet plate  and  east texas  links that  food TASTED AND LOOKED OLD  AND THE EAST TEXAS LINKS HAD A WEIRD SITTING OUT SMELL... waisted 30$,ChZDSUhNMG9nS0VJQ0FnSUMxaHY3MlpBEAE,Dallas,en
The prices are to high he charged me 75 for chattering the qhole meal was 99 please do not go there,ChZDSUhNMG9nS0VJQ0FnSUNsN3Nuc09REAE,Dallas,en
"I got so sick @ this place, I am sure they are reheating food here. I  ordered turkey leg that they claimed they smoked themselves and oxtail plate, the sides were limited and tasted bland. The prices were way too high I spent $50 after tip for the two items I got, and I was sick to my stomach before I was half way through the plate.",ChdDSUhNMG9nS0VJQ0FnSUNGNjREc21BRRAB,Dallas,en
I Love  Freeneys their food is awesome l recommend Freeneys highly 🥰 l try to eat there @ lest 2 to 3 times a month & the Pricher & he’s beautiful wife are humble People .,ChdDSUhNMG9nS0VJQ0FnSUNwdWZiTjZnRRAB,Dallas,en
"Awesome everything!!! Food, Service and people. Love the chitterlings, broccoli casserole, okras, greens and cornbread. Can't wait to try the rest.",ChZDSUhNMG9nS0VJQ0FnSUNKaHIyZGJREAE,Dallas,en
"Very Goodhearted, and Down To Earth People,. especially Mr.Freeney,.He'llake.your Day.",ChdDSUhNMG9nS0VJQ0FnSUR4bGFUX2dBRRAB,Dallas,en
"Very good food. Service was great.
It is pricey though. One meal and a side of oxtails for $39.",ChdDSUhNMG9nS0VJQ0FnSURSdEtQWTVnRRAB,Dallas,en
Good,ChZDSUhNMG9nS0VJQ0FnSUNqMnM3aVNREAE,Dallas,en
"supposedly we understand that you are selling your service as a gimmick.  that's fine i guess with different kinds of people.  still, please prepare your food right.  even if it is not delicious, please do not undercook chicken and/or fish.  big thanks!",ChdDSUhNMG9nS0VJQ0FnSUNqbk11NGxRRRAB,Dallas,en
Food was great...service fast and good...servers personality plus...need to know that atmosphere by servers is raunchy and crude..,ChdDSUhNMG9nS0VJQ0FnSUNqMEpQbjJBRRAB,Dallas,en
"An okay place but a little overpriced. You have to buy the souvenir glasses. And if you sit at the bar they don't go after you like they say they do. So if you want the experience, don't sit at the bar.",ChdDSUhNMG9nS0VJQ0FnSUNqZ0txLXNRRRAB,Dallas,en
"Our first time there and we walked in at a very slow part of the afternoon. We may have been the only customers there. They were very nice (not their usual self). The food was awesome. A little pricey but so is everything, everywhere these days... I'll definitely come back here the next time I'm in Dallas.",ChZDSUhNMG9nS0VJQ0FnSUREejdyckt3EAE,Dallas,en
OUTSTANDING. Exactly what we needed to finish a weekend in Dallas. I haven’t laughed this hard in a long time. Food was on point and service was excellent.,ChZDSUhNMG9nS0VJQ0FnSURELTVYaUp3EAE,Dallas,en
This place is interesting and fun for a concept. We had fun overall and it was a new exiting experience for everyone. My one complaint is that the food is very expensive for what it is. The cheapest thing is a burger with fries for almost $20 and $26 if you get the chicken pasta. Let's not even talk about the alcoholic drinks  Place got them Cali prices.,ChdDSUhNMG9nS0VJQ0FnSUREay1DZWhnRRAB,Dallas,en
"I was hoping to get a little bit more Roasted by the server, food was great and fast out.",ChdDSUhNMG9nS0VJQ0FnSUREN2FUR2xnRRAB,Dallas,en
"It was great.  Food was good.  The waiter could have been more rude, but overall it was a good experience.",ChZDSUhNMG9nS0VJQ0FnSUREMWFxTkZBEAE,Dallas,en
Maura was fantastic!!! We need more servers like her!!! Honest about the menu and a great entertainer!! Would definitely come back just for her service alone!!,ChdDSUhNMG9nS0VJQ0FnSUREMXIzWGd3RRAB,Dallas,en
"Yeah I was at another location couple weeks ago & my service was nice & that was the problem. I want mean service not smiles. I was offended with that thank you in the end. Don't break kayfabe next time. Get a little meaner, f you lol!",ChdDSUhNMG9nS0VJQ0FnSUREMnNhY2p3RRAB,Dallas,en
"Great joint foodies will love it.
Very nice plates & Appetizers.
Neat placement of food.
Great Texture.
Excellent Seasonings.
Awesome selection of beers & Wine & mixed Drinks.
Exceptional place to duck in for decompression from the streets Outside during big events @ The House Of Blues right across the Street.
BonAppetit.!!!",ChZDSUhNMG9nS0VJQ0FnSUREdE1palp3EAE,Dallas,en
"Right across the street from The House of Blues Dallas.
Nice large amount of seating.
If you need to decompress from non-stop local commotion on the Street.
This Place is your perfect fit
Bon Appetit.",ChZDSUhNMG9nS0VJQ0FnSUREMU0tS0ZnEAE,Dallas,en
The fried rice so good g and they friendly will speaks to you when you enter and leave Lmaoo if it was up to me I’ll make sure they never run out of business!🫶,ChdDSUhNMG9nS0VJQ0FnSUNqb0phbnRRRRAB,Dallas,en
"Now if you are not particular on the location lol, the food is actually REALLY GOOD. I’m not impressed with their fried chicken (my coworker loves it) BUT their fried Catfish is A1. I didn’t take a photo because it’s just typical fish and chicken. Try it! You might really like it!",ChdDSUhNMG9nS0VJQ0FnSUREM3JIUjFBRRAB,Dallas,en
"Some people will eat anything!!! Went to this place a couple of days ago, the severs were all very nice, but food really wasn't good at all. I ordered 5 pcs drums and thighs and okra and a side of slaw. The chicken was old, oily and when you bit into it, it had this yellowish, grayish fat in it. Also you could tell it was cooked in old oil. The okra was very undercooked no crunch. The slaw gets a 2. Yawl enjoy!!!",ChZDSUhNMG9nS0VJQ0FnSUNEbHBiZmJREAE,Dallas,en
Service and food were good. Hot Chicken for me. Go visit!,ChZDSUhNMG9nS0VJQ0FnSUNEMklfUFhREAE,Dallas,en
Best Louisiana Fried chicken location.,ChZDSUhNMG9nS0VJQ0FnSUNGaThTQlZ3EAE,Dallas,en
I order a small gumbo and was eating through it and seeing this small long thing is not shrimp is not chicken. I don’t know what it is very nasty and disgusting.,ChZDSUhNMG9nS0VJQ0FnSUNkaWNXYk1BEAE,Dallas,en
Them red beans was not good if YA'LL need me to cook some redbeans for yall for a certain price and I'll bring it to you guys I am from down the bayou new Orleans I cook SOUL FOOD JUST LET ME KNOW !!!!TEXT ME HOLLER ATT ME !!THROUGH TEXT ! BECAUSE I JUST WASTED MY MONEY ON SOME RED THEY LOOK LIKE BLACK BEANS I THOUGHT IT SUPPOSE TO BE RED BEANS!!!,ChdDSUhNMG9nS0VJQ0FnSURsNjZQaHVRRRAB,Dallas,en
Great food don't let the area scare you away ,ChdDSUhNMG9nS0VJQ0FnSUQ1NE03bG5nRRAB,Dallas,en
Very good spot for my first time coming back for sure food good,ChZDSUhNMG9nS0VJQ0FnSUNqNGZtclJBEAE,Dallas,en
The waiters are so nice and the food is so so good all the time. The place is always real clean and feels like home,ChdDSUhNMG9nS0VJQ0FnSUREbTk3aHlRRRAB,Dallas,en
"Highly recommend! Such a cute spot to stop by friendly, delicious Mexican food! Yesenia  is such an amazing service with a great personality 10/10 overall!",ChdDSUhNMG9nS0VJQ0FnSUREbTdyM3FBRRAB,Dallas,en
"Service very friendly! Nira is my go to server, she is very attentive and always has a smile on her face which makes this place feel like home.
The restrooms are always clean too which always mean a good sign when coming in to eat !",ChdDSUhNMG9nS0VJQ0FnSUREbS1MMjdRRRAB,Dallas,en
"I like this restaurant it's peaceful  food is good... the only bad thing here and it's happened more that once is that the food is not completely hot... the beans I got today were not even mild warm. It's sad... I expect to eat a warm meal.. not steaming hot.. but surly now lightly warm.. not sure if the cook serves it hot them the girls take for ever.. or it's just at room temperature always.. that's not good.  3 time I eat here and it's happened again today. Don't expect a nice hot warm meal... I will definitely go eat somewhere else and will not recommend it again..
Sorry  and I hope they do better on their food temperature plates. Also have this girls smile  dam.

Este restaurant esta bien. Lo unico que me a pasado mas de 2 veses.. es que la comida me la Dan tibia.. hoy otra vez los frijoles estaban.. muy apenas calientes.. No pido algo sarcochado caliente... pero si desentemente caliente..  No se si el cosinero lo da caliente.. y Las meseras se tardan o solamente unos platillos is estan a  temperatura media.. pero eso no esta bien... uno espera una comida calientita.. y ese no es el caso.. ya son 3 veses que boi.. y es lo mismo.. ya mejor buscare otro changarro...y ya no recomendare disculpen  espero y mejoren la Calida De temperatura en la comida.. y porfavor... que Las meseras sonrian..  ijole",ChZDSUhNMG9nS0VJQ0FnSUREbnBXNklnEAE,Dallas,en
Friendly staff who are quick to help with anything you need,ChZDSUhNMG9nS0VJQ0FnSUNEX2JyYkpBEAE,Dallas,en
"Food was good. Got breakfast, pancakes were nice.",ChdDSUhNMG9nS0VJQ0FnSUNEaXJ2LTFBRRAB,Dallas,en
"All our food was cold. Had to send the menudo back, the hash with the omelet was cold and our waffle was cold. The taste of food is good just needs to be hot.",ChZDSUhNMG9nS0VJQ0FnSUNEOEpiMWR3EAE,Dallas,en
"The food was delicious. We all had breakfast, chilaquiles.  The portion of the added protein (chorizo in one pork in the other) must increase if they want return customers. While favor is on point if your meat is all of a teaspoon you feel robbed.
Pretty sure they forgot my friends plate, arrived 15 minutes late.",ChZDSUhNMG9nS0VJQ0FnSUNEc0l2aEhBEAE,Dallas,en
Breakfast was great!,ChdDSUhNMG9nS0VJQ0FnSUR0N3VPOTdBRRAB,Dallas,en
Good tacos,ChdDSUhNMG9nS0VJQ0FnSUNEaHRyT3R3RRAB,Dallas,en
My go to gas station.,ChdDSUhNMG9nS0VJQ0FnSUQ5bDVPMm13RRAB,Dallas,en
They really have the best tacos. !!! My Son  loves the Al pastor tacos from here !!!,ChdDSUhNMG9nS0VJQ0FnSURkOGVmX3d3RRAB,Dallas,en
Love the 5 for 5 tacos,ChZDSUhNMG9nS0VJQ0FnSUR0cXJDRUV3EAE,Dallas,en
They know what they doing in there .. I love their menu !!! everything is good and tasty.. tortas are my favorite !! Staff I absolutely love them … best food spot on Loop 12,ChdDSUhNMG9nS0VJQ0FnSUN0NDU2Ty13RRAB,Dallas,en
Great food great customer service!!!!! Tried the tacos once now I’m hooked !!!!!,ChZDSUhNMG9nS0VJQ0FnSUROa19fZFlnEAE,Dallas,en
Best food and best services go check Them out.,ChdDSUhNMG9nS0VJQ0FnSUQxcHB5a293RRAB,Dallas,en
"I had their carnitas tacos, they were delicious. Will be going back during my lunch break.",ChdDSUhNMG9nS0VJQ0FnSUNWNTlmYnNRRRAB,Dallas,en
tacos are amazing best in pleasant grove,ChZDSUhNMG9nS0VJQ0FnSUNWLXJfTEd3EAE,Dallas,en
My friend and I came from Shreveport for a convert and me and my friend stopped for lunch here and the food was amazing service by Bella was amazing and she was super attentive. Loved it  here🤗🤗🤗,ChZDSUhNMG9nS0VJQ0FnSUNqLWY2VmRnEAE,Dallas,en
Fajitas are legitimate. Been looking for real Mexican food in Dallas and not Tex Mex. Bella was patient and awesome!,ChZDSUhNMG9nS0VJQ0FnSUNqLVpUUUhnEAE,Dallas,en
We were in town staying nearby for the Lone Star Classic and had dinner here. Great inviting atmosphere with extremely friendly service and good vibes! Had a blast and enjoyed the best enchiladas to date! Can’t say enough about the amazing staff here! Will be back next year when we return for the tourney. Also located on a really cute street!,ChdDSUhNMG9nS0VJQ0FnSUNqdWNUaGtBRRAB,Dallas,en
Great restaurant - delicious food - pleasant staff - thanks Alex,ChZDSUhNMG9nS0VJQ0FnSUNqOGVxdGVBEAE,Dallas,en
Awesome food and the service was great by Alex,ChZDSUhNMG9nS0VJQ0FnSUNqOGFydFVnEAE,Dallas,en
"Alex, you are my best… great service..",ChdDSUhNMG9nS0VJQ0FnSUNqOGJ6Mm9RRRAB,Dallas,en
Best place ever food is delicious I love Naomi best bartender 10/10 I recommend to everybody,ChZDSUhNMG9nS0VJQ0FnSUNqOGRpSWV3EAE,Dallas,en
"Excellent service by Sam and food quality was superb Atmosphere and ambience made me more excited. Can't wait to visit Rj Mexican cuisine again. Again special thanks to sam for your excellent service and hospitality.

Food. 5/5

Service",ChZDSUhNMG9nS0VJQ0FnSUNqc2R5ak9nEAE,Dallas,en
Alex is the best server,ChZDSUhNMG9nS0VJQ0FnSUMxc0o3dEhnEAE,Dallas,en
"We decided to come here last minute for a Birthday Dinner ! And our servers name was Chris , he made our 1st dinner experience here in Dallas 100% welcomed and his humor and hospitality made us comfortable. The atmosphere was great and the food was delicious ! We are from McAllen Tx and this is the best Mexican food I’ve had in years !!!",ChZDSUhNMG9nS0VJQ0FnSUNqMGRha1JREAE,Dallas,en
"Nicky was our waiter and he was quick, attentive, and confirmed our order before putting it. He answered all of our questions with kindness and clarity. The guacamole is the best I've tasted at a Mexican restaurant in a long time. The fajitas hit the spot. I love fajitas and the portion was just right with a ton of meat and light on the rice and beans. Perfecto! I had never eaten here or even heard of RJ's Mexican Cuisine. I will definitely be going back.",ChZDSUhNMG9nS0VJQ0FnSUNqMGZxMGNBEAE,Dallas,en
I came here one day for lunch and the food was delicious. The fajitas had to be some of the best I’ve tasted. My waiter was Chris and he was so nice and helpful. He answered all of my question about the menu items. Over all my  experience was top great and I would recommend this restaurant as a place to visit.,ChZDSUhNMG9nS0VJQ0FnSUNqMGNTME1REAE,Dallas,en
Naomi was our bartender and she was amazing and friendly,ChdDSUhNMG9nS0VJQ0FnSUNqN3BiSzVnRRAB,Dallas,en
Bella was AMAZING the FOOD WAS the BEST WOULD COME AGAIN.,ChZDSUhNMG9nS0VJQ0FnSUNqN3RqdGJREAE,Dallas,en
Terrible food,ChdDSUhNMG9nS0VJQ0FnSUNqMFlhZndRRRAB,Dallas,en
"Our waitress Fernanda was awesome, she was attentive. Food was fresh and hot. He had a tower chicken salad. I had sour cream enchiladas which came with rice, and slaw. We also ordered queso. I also.had a peach margarita. Food came out fast. Everything was good. We were asked several times if we were ok, and if we needed anything else. We only had a 20 min. wait. We will come back again.",ChZDSUhNMG9nS0VJQ0FnSUNqbnRMWkZnEAE,Dallas,en
Easy 5 star service and atmosphere. We've eaten aout half of the entire menu already and everything has been fantastic. Portions are ridiculously big.,ChdDSUhNMG9nS0VJQ0FnSUNqbHBtbm53RRAB,Dallas,en
"It was OK could've been better. Service was horrible. We got there at seven. Had to ask for a check. The guy never came table. Try to charge us for tortillas. Poor Customer service, really loud, horrible service then gratuity added without consent",ChZDSUhNMG9nS0VJQ0FnSUNqeW9iYmJ3EAE,Dallas,en
Unfortunately the service has taken a dive here. Food came out missing items requested. No one came to check on us. Had to flag someone down and they ignored us.,ChZDSUhNMG9nS0VJQ0FnSUNqaXVxS0VBEAE,Dallas,en
Great Great Great!!!!!!!!! You have to check them out!,ChdDSUhNMG9nS0VJQ0FnSUNqOHVmM2xBRRAB,Dallas,en
"Great visit, as always!  Betos never disappoints.. great food,  great service,  and a beautiful patio to enjoy this sunny Spring weather.  We had their awesome shrimp ceviche tower to start, along with a couple of delicious margaritas. The ceviche was full of tender,  flavorful shrimp, veggies,  and spicy sauce...amazing! For the entrée we shared the carnitas tacos...best carnitas in town!!
Service is always friendly and efficient.  We'll be back again and again... great job!!",ChZDSUhNMG9nS0VJQ0FnSUNqMkt6TU5BEAE,Dallas,en
"First time eating and you can tell it's a popular spot. This business had the most patrons of any on a Monday afternoon. The music was a little loud. But that's how we do it here in TEXAS. BIG

White queso was amazing and 5.50 for a cervesa. Yes, please!",ChdDSUhNMG9nS0VJQ0FnSUNqZ05Qa19BRRAB,Dallas,en
It is a blessing to dine here.,ChZDSUhNMG9nS0VJQ0FnSUNkc0xyc1FREAE,Dallas,en
"Delicious margarita , chips and salsa also wonderful. Great service",ChZDSUhNMG9nS0VJQ0FnSUREOS1yWUlREAE,Dallas,en
Great drinks. This was a good experience. They had an extensive menu and excellent service.,ChdDSUhNMG9nS0VJQ0FnSUREM1lMUjdnRRAB,Dallas,en
This was a great place with an extensive menu and awesome service,ChZDSUhNMG9nS0VJQ0FnSUREM2J5Y1NnEAE,Dallas,en
"Great atmosphere, especially at night! 
This is a family-friendly area. However,  I can't get down with the food. I've tried it twice. Ordered fajitas the first time,  chicken enchiladas the second visit and they were the layered enchiladas. I had a margarita,  it was served with Boba 🤷‍ which is very new to me. Our waiter was great the second visit
The first waiter barely spoke to us until it was time to pay.
I guess I'm just old school and prefer a different Mexican food vibe. The tortillas were said to be homemade, but they weren't.",ChdDSUhNMG9nS0VJQ0FnSUREemVuRTlRRRAB,Dallas,en
This was our first time and won't be our last! We are celebrating our anniversary and wanted to try somewhere new. The food looked amazing online and it's even better in person! You can't go wrong with chicken or the catfish. The cooks did an amazing job. Everything was cooked perfectly. The young man at the front made us feel at home.  We thank there entire staff! We had a wonderful day!,ChdDSUhNMG9nS0VJQ0FnSUREdWV1U2tBRRAB,Dallas,en
They need 30 more locations. Blessings ,ChdDSUhNMG9nS0VJQ0FnSUREckpTejJ3RRAB,Dallas,en
Fresh and delicious ,ChdDSUhNMG9nS0VJQ0FnSUQ5Xy1IYnV3RRAB,Dallas,en
I ordered the fish and chicken w/fries and I must say it was delicious the only thing I would have done differently is added a pepper and toasted the bread but other than that it was wonderful. We also ordered pancakes and pork chops it was good as well however I had more bone than meat. I will go back again and again!!,ChdDSUhNMG9nS0VJQ0FnSUQ5b3NQUHpBRRAB,Dallas,en
"Hidden gem of the Dallas area.
Came from Houston to watch my daughter play softball and searched places to eat...This came with high ratings so of course I had to try it.  There is a reason why
Their ratings are that high. This place is LEGIT.  Had the cheese steak burger, my son had the same without peppers and my wife had the catfish and it was DELICIOUS. When I saw they had fried pork chops, I had to and it was very good. Will be coming back!!
Keep up the awesome food!",ChZDSUhNMG9nS0VJQ0FnSUM5eTRXOWNREAE,Dallas,en
"Them brothers got it going on.. My wife had Catfish, eggs, and cheese grits with French toast, and I had the Colorado omelette with cheese grits and butter toast.. One of the few places in the city that can make it taste like back home in Mississippi…",ChdDSUhNMG9nS0VJQ0FnSUM5X2EtMmpRRRAB,Dallas,en
Yes it’s in the hood but man these ppl are so polite and the food is so good phat Tuesday is crunk free daiquiris I’ll be back,ChdDSUhNMG9nS0VJQ0FnSUNXeWF2ZDZRRRAB,Dallas,en
"It was my first time here today and I'm very excited to say the food was great and plenty for the price! I've told the cashier that if the food was good I will be back, I'm now going for dinner!",ChdDSUhNMG9nS0VJQ0FnSURkenFxYV9nRRAB,Dallas,en
Horrible overall,ChdDSUhNMG9nS0VJQ0FnSUMxb2JySnJnRRAB,Dallas,en
"1. This is a ghost kitchen, and you have to order ahead.
2. Ordered hot, and what I received was most definitely NOT spicy. Recommend ordering hotter than you might normally.
3. I received a plain sandwich. It should have come with cheese and slaw, and I got none of that.
4. Fries were decent.

Overall: I'm not impressed. Will not return. Cannot recommend.",ChdDSUhNMG9nS0VJQ0FnSURwLV9DUDB3RRAB,Dallas,en
Missing item and missing ingredients on sandwich. TRASH location as usual.,ChdDSUhNMG9nS0VJQ0FnSUREMDZqS3Z3RRAB,Dallas,en
These ladies rock some subs!!,ChZDSUhNMG9nS0VJQ0FnSUNkcUk3SWFBEAE,Dallas,en
"Website says open, sign says open I drove here the doors are locked workers standing inside ignoring customers. I would like to know if whoever the owner is understands the staff is driving them out of business!",ChdDSUhNMG9nS0VJQ0FnSUR0eC1lcndBRRAB,Dallas,en
Had to go somewhere else because of Bad customer service!,ChdDSUhNMG9nS0VJQ0FnSUN0LVlxVTBnRRAB,Dallas,en
Every time I go in there the customer service sucks I don’t know about the day shift But 2nd shift sucks they need to learn Some customer service skills Oh yeah! I ordered two 6 inch and it looked more like a 5 And my bread was over toasted 🤦‍,ChZDSUhNMG9nS0VJQ0FnSUNOM1lhS1JREAE,Dallas,en
Messed up my order and don’t want to make it right,ChdDSUhNMG9nS0VJQ0FnSUQxMWItVjRBRRAB,Dallas,en
Overall lazy. They messed up my online order and I told them at the store and the person said “oh you have to get a refund online” so I went online and it said they had to give me the refund.I’ve been calling everyday since and they don’t pick up,ChZDSUhNMG9nS0VJQ0FnSUQxMWVmN1ZREAE,Dallas,en
I got sick and they acted liked they could not hear what I said,ChdDSUhNMG9nS0VJQ0FnSURENzR5WV9nRRAB,Dallas,en
Quick good food,ChdDSUhNMG9nS0VJQ0FnSUREN2JTOHFBRRAB,Dallas,en
"good ole taco bell, nothing new i can share here willing to bet we all know taco bell well, the service at this location was actually very good compared to others they do stay open late and don’t seem to be so rude to would  recommend this location",ChZDSUhNMG9nS0VJQ0FnSUREdFkzTkNBEAE,Dallas,en
"Regular ol' Taco Bell... Nothing exceptional, but nothing bad to report either.",ChZDSUhNMG9nS0VJQ0FnSUREdHItc0ZREAE,Dallas,en
Please do not eat this it gave me diarrhea 🤦,ChZDSUhNMG9nS0VJQ0FnSUM5MjRMaWRnEAE,Dallas,en
I don't even write reviews. I don't have the time for that mess but imma surely make time for this one. First of all it's tacobell there's no real expectation for fast food. Still when you can't even throw some beans and cheese on a tortilright there's some issues. That definitely needs to be addressed. All I wanted was a few simple burritos. And what I got was that crap I ordered a chicken enchilada burrito and I only got a few small slivers of chicken. I don't understand how that passes as a proper made chicken enchiladas burrito. Especially given the fact you have a menu to guide you and a specific measurement scoop to give the exact amount everytime.that is wrong and disrespectful in so many levels.look I get it it i really do sometimes you just may not have the right amount to make the proper portion of an item pulled or maybe just out of stock. But that don't mean that you can make a person believe that they will be getting what they ordered. All I got was a rice and cheese with red sauce burrito. you couldve just said we dont have that item available at this time not make people pay for it anyway. You took my money and just slapped crap into a tortilla knowing thats not at all what i paid for WRONG AND UNPROFESSIONAL. There's a difference of making mistakes and just down right not doing it right just because you just dont care. If your gonna do it do it right or not at all not a recommended  place to eat at,ChdDSUhNMG9nS0VJQ0FnSUM5X3VTcXdBRRAB,Dallas,en
Got food poisoning they used old bacteria filled oil and food,ChZDSUhNMG9nS0VJQ0FnSUM5cnZ1RVRBEAE,Dallas,en
You guys think you’re slick offering (buy one get one) and charging $15 for the first meal as if we don’t notice you’re charging double and sayings it’s get one free… sneaky and annoying. Blatant lie. They advertise it on Uber eats,ChZDSUhNMG9nS0VJQ0FnSUREcjY2MkpnEAE,Dallas,en
