title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13
R.J. Grunts Burgers,1,"Workers are nasty, they are touching everything including food with the same gloves",2024-04-02T23:30:52.560Z,0,,389,TRUE,,,2 weeks ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUNEMTlpUWJnEAE,,,,,Google,,117454562263524100334,,,,,,,,,,,,,
R.J. Grunts Burgers,1,Absolute worst burger i’ve ever had hands down! Didn’t even know it was possible to have a burger that bad. Luckily i was just passing thru midway airport and hope to NEVER run into this place again!,2024-03-16T23:03:56.459Z,0,,5,FALSE,,,a month ago,,Lunch,,$20–30,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUQ5cm9xY0FREAE,,,,,Google,,112306722044257104563,,,,,,,,,,,,,
R.J. Grunts Burgers,3,"Unfortunate. I wish I can five this restaurant more, but here me out. I ordered the chicken sandwich and a beer and let me tell you, it was absolutely delicious. For an airport chicken sandwich, it was really good. The reason for the 3 stars is service. I sat to the bar and since I got there, the bartender kept moving me or telling me to move my labtop or anything around to make space for other customers. I’m a small guy so I’m not taking up space but she insisted and that’s really rubbed me the wrong way. I’m a customer too. Regardless besides the poor service and feeling like I shouldn’t even be here, the food was great! Ambience was general as it’s at the airport.",2024-03-14T17:23:26.343Z,0,,46,TRUE,,,a month ago,,Lunch,,$20–30,,Dine in,3,5,1,ChdDSUhNMG9nS0VJQ0FnSUQ5d3VYWnNnRRAB,https://lh5.googleusercontent.com/p/AF1QipMC1RtBBisIPPEH_-1DN__xaFfj8P9aBcSqQ6r6=w150-h150-k-no-p,,,,Google,,110385373495075323881,,,,,,,,,,,,,
R.J. Grunts Burgers,2,Very slow service (20 minute wait at an airport) with an attitude. Hamburgers a very good and reasonable cost.  Have gone three times and the service is the same so will be looking for another venue however not much of a selection.,2024-03-11T11:45:57.314Z,0,,15,FALSE,,,a month ago,,Lunch,,$10–20,,Take out,2,5,1,ChdDSUhNMG9nS0VJQ0FnSUM5cjdEd3Z3RRAB,,,,,Google,,103998192167267108096,,,,,,,,,,,,,
R.J. Grunts Burgers,1,"I give them points for their customer service. However, the burger and the fries were stale. In particular, I could taste that the oil from the fries seemed to be a bit rancid. Perhaps I should have had low expectations but I was expecting more from the Lettuce Entertain chain of restaurants. I should have checked the Google reviews before I ordered.",2024-03-01T01:41:55.581Z,0,,2,FALSE,,,a month ago,,,,$10–20,,,,1,,ChZDSUhNMG9nS0VJQ0FnSUM5cUtlbER3EAE,,,,,Google,,106346045441765875584,,,,,,,,,,,,,
R.J. Grunts Burgers,1,"Rude employees are more interested in conversing amongst themselves than helping customers. I stood there for 20 minutes as my order was given away time after time  when I finally confronted them they said “my order was coming up”.  When I received it, it was the incorrect order. The chicken sandwich is tasteless and unseasoned. Terrible food and terrible service. Really disappointed in the food options at O’Hare.",2024-02-24T18:13:54.039Z,1,,35,TRUE,,,a month ago,,Lunch,,$10–20,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURkaWRTZ21nRRAB,,,,,Google,,115210085018174231635,,,,,,,,,,,,,
R.J. Grunts Burgers,1,Do not use their app to order. Items are out of stock and rather than inform you of this they cancel your full order,2024-02-17T00:00:11.061Z,0,,1,FALSE,,,2 months ago,,Dinner,,$10–20,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUNkMVpMM3pRRRAB,,,,,Google,,115108852839320827145,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,Was a little iffy because it looked mostly sandwich’s. Which at the airport is going to be expensive for what you get. I got the steak sandwich and it was amazing! You get the full steak throu out the sandwich. Also the bartender was extremely sweet and nice. Welcoming to come sit down and helpful with any suggestions needed. It’s pricing but what can you expect in an airport? The steak sandwich is worth it. There also a much of grab and go items if your in a hurry.,2024-04-07T20:10:58.641Z,0,,163,TRUE,,,2 weeks ago,,,,$20–30,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREaXFLVFFREAE,https://lh5.googleusercontent.com/p/AF1QipNPiTyzAvuvGfNT9WaBkaUayLxQ3Qry91hAzHHt=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipN4wshXPpaq888AjZnrz4hK2n90cs_4LuebPpVV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOafWQNA_8c6My_0W1weP_s07JJtOJ7_FzB7H70=w150-h150-k-no-p,,Google,,118202250575272459917,,,,,,,,,,,,,
O’Briens Restaurant & Bar,2,"OVER PRICED!!  Restaurant looked really promising but was extremely disappointing after I saw the bill!!   Paid $18.50 for a sandwich I could have made at home for less than $3 (and my sandwich would have included bacon and wouldn’t have charged $1.25 for a slice of cheese!!!).

Staff was friendly and restaurant was clean. Only reason for 2 stars instead of 1.",2024-04-05T18:38:10.780Z,0,,266,TRUE,,,2 weeks ago,,Lunch,,$20–30,,Take out,3,3,4,ChZDSUhNMG9nS0VJQ0FnSUREeEx1WVlBEAE,https://lh5.googleusercontent.com/p/AF1QipM2_HwJnXdLP2_YMSU05HAM6Yp7dLD36WShUVeS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPbHTBB9ofztlhKHeL7ZvDbptp5AL1U4qLq9M88=w150-h150-k-no-p,,,Google,,112513342233813826727,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,Service was fantastic! Aga was the sweetest!  Ricky offered to fill our water bottles for us. Great food. Got the fish and chips and the steak sandwich. I would definitely stop back if in town!!,2024-03-29T18:34:07.475Z,0,,1,FALSE,,,3 weeks ago,,Lunch,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEaWZLaHRBRRAB,,,,,Google,,116884024071606894862,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,"The flight got delayed three times the other evening
The only bright spot about the wait was the delicious hot corned beef sandwich on good rye bread from O'Brien's at O'Hare
The corned beef was hot tender and delicious
Nothing like good Chicago rye bread
The intention was to take an onboard for the trip but with the delays it got devoured in the waiting area",2024-03-16T13:24:26.678Z,0,,108,FALSE,,,a month ago,,,,,,,,5,4,ChdDSUhNMG9nS0VJQ0FnSUQ5dHFMMmhBRRAB,,,,,Google,,110993938998733049949,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,Awful experience. Almost 23 bucks for a turkey sandwich and Pepsi zero. Asked for mayonnaise on the sandwich. They provided 1 packet only. Absolutely ridiculous and they had a dismissive attitude when I asked about more mayonnaise. Anything is better than this place.,2024-03-08T20:34:12.155Z,0,,11,FALSE,,,a month ago,,Dinner,,$20–30,,Take out,1,1,1,ChdDSUhNMG9nS0VJQ0FnSUM5X2J5Vzh3RRAB,,,,,Google,,103493779191905904472,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,7:20 AM I order a Bloody Mary. Bartender said I could only get my drink with double. Cost $25 + $3. Tip,2024-03-06T11:29:55.224Z,0,,130,TRUE,,,a month ago,,,,$30–50,,Dine in,5,,5,ChZDSUhNMG9nS0VJQ0FnSUM5ME5Pd1dREAE,https://lh5.googleusercontent.com/p/AF1QipMvS3-jlkoet9LigbU0uHbD0GkYf16qnP_p2uaq=w150-h150-k-no-p,,,,Google,,117162877034137760773,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,,2024-02-28T23:15:03.938Z,0,,17,TRUE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURkdi1hVVhnEAE,,,,,Google,,113174718029837496258,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,"Gentlemen behind the bar (slick backed hair and goatee) was phenomenal. Best customer service from him.

Food was decent, but high priced.",2024-02-20T13:00:49.809Z,0,,57,FALSE,,,2 months ago,,,,,,,,3,5,ChZDSUhNMG9nS0VJQ0FnSURkOFA2d2ZBEAE,,,,,Google,,105507629132977115546,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,"Ricky Hernandez (bar tender) absolutely give him an award.   I travel a lot, and through many Airports.  This guy is the best.",2024-01-25T20:34:49.263Z,0,,94,TRUE,,,2 months ago,,Lunch,,$10–20,,Dine in,5,,5,ChZDSUhNMG9nS0VJQ0FnSUROczZIMVd3EAE,,,,,Google,,112290710807874224950,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,"Paid $17.50 for a pathetic excuse for a chicken sandwich and $15 for a blue moon. I understand airport food is always marked up but this is completely unacceptable. A cold bun, chicken, lettuce, and tomato. It's drier than the Sahara. I was told after I said something that cheese was an additional $1.25. Don't waste your money or time",2024-01-10T17:50:16.050Z,1,,42,TRUE,,,3 months ago,,Lunch,,$30–50,,Take out,,1,,ChZDSUhNMG9nS0VJQ0FnSUQxNTVhUk5BEAE,https://lh5.googleusercontent.com/p/AF1QipM2XWCNzLBySCKGnLwz0ZKqp3xmpGX2nRCL35mJ=w150-h150-k-no-p,,,,Google,,110985099264618879605,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,Pass on them,2024-01-08T14:42:39.896Z,0,,13,FALSE,,,3 months ago,,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUQxLVp5cllBEAE,,,,,Google,,108175604572290381288,,,,,,,,,,,,,
O’Briens Restaurant & Bar,1,Grilled' chicken sandwich was COLD and accompanying fries were UNCOOKED. Did bot have time to go back and ask them to re-serve. Lesson learned - stick to McD at airports.,2023-12-22T02:11:59.620Z,0,,20,TRUE,,,4 months ago,,Dinner,,$10–20,,Take out,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUMxbUpxblV3EAE,,,,,Google,,115374546335616991558,,,,,,,,,,,,,
O’Briens Restaurant & Bar,4,"I was walking through Term 3 and noticed O'Briens. I have dined at their Loop Restaurant before and was dying for a good Cheeseburger so I stopped. I asked for it cooked medium and the girl at the register nodded yes. To my surprise 90 seconds later I was handed my order. As it turns out the burgers are pre-grilled and thrown on the griddle to warm up to serve. So my burger was not ""medium"". I had to get to my gate so I just chuckled at the girl and gave her a shame on you type finger wave.
The burger wasn't bad, but not grilled fresh.
Do yourself a favor and walk two more minutes to Chili's for a Big, freshly grilled burger and fries at the same price.",2023-11-27T17:04:07.191Z,0,,50,FALSE,,,4 months ago,,,,,,,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUN4c2RxLXB3RRAB,,,,,Google,,105847126025513106995,,,,,,,,,,,,,
O’Briens Restaurant & Bar,5,"Best service I’ve had in YEARS, just come here for a beer or a sandwich. The guy who served us was a gem.
You won’t be disappointed.",2023-11-17T22:04:07.749Z,0,,35,TRUE,,,5 months ago,,,,,,,3,3,5,ChZDSUhNMG9nS0VJQ0FnSUNsMXBMblFREAE,,,,,Google,,110612600807701150227,,,,,,,,,,,,,
O’Briens Restaurant & Bar,2,"The fish n chips were nasty which a firm gross thing in them and the chicken sandwich was ok, but very plain and dry. Definitely not worth a $40+ bill for those two things...",2023-10-17T20:35:51.727Z,0,,94,TRUE,,,6 months ago,,Lunch,,$20–30,,Dine in,2,2,4,ChZDSUhNMG9nS0VJQ0FnSUM1dDZtSmV3EAE,,,,,Google,,105890147931733815257,,,,,,,,,,,,,
Las Picosas,5,"Los tacos ahogados son muy ricos, recomendados",2024-04-14T17:12:57.395Z,0,,13,TRUE,,,a week ago,,Lunch,Plenty of parking,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREMjdPS0RBEAE,,,,,Google,,111091161129938390228,,,"The drowned tacos are very delicious, recommended",,,,,,,,,,
Las Picosas,5,,2024-04-11T16:32:03.219Z,0,,26,TRUE,,,a week ago,,Dinner,,$20–30,,Take out,4,5,5,ChdDSUhNMG9nS0VJQ0FnSUREdVlLVnp3RRAB,,,,,Google,,102111078146026139067,,,,,,,,,,,,,
Las Picosas,5,,2024-04-07T18:54:38.599Z,0,,2,FALSE,,,2 weeks ago,,,,$20–30,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREOHZYY0h3EAE,,,,,Google,,112886511535555607207,,,,,,,,,,,,,
Las Picosas,4,,2024-03-26T16:13:47.959Z,0,,2,TRUE,,,3 weeks ago,,,,,,,4,4,4,ChZDSUhNMG9nS0VJQ0FnSUNEOHQzR2F3EAE,,,,,Google,,117380805909073499421,,,,,,,,,,,,,
Las Picosas,5,,2024-03-21T15:57:06.433Z,0,,5,FALSE,,,a month ago,,,,,,,,5,,ChdDSUhNMG9nS0VJQ0FnSUQ5LTdhSDRBRRAB,,,,,Google,,107884880396645353720,,,,,,,,,,,,,
Las Picosas,5,Excelente comida mexicana,2024-03-20T00:38:11.745Z,0,,150,TRUE,,,a month ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5N2NTMER3EAE,,,,,Google,,114811056898715807622,,,Excellent Mexican food,,,,,,,,,,
Las Picosas,3,,2024-03-15T18:17:26.666Z,0,,3,FALSE,,,a month ago,,,,,,,3,2,4,ChZDSUhNMG9nS0VJQ0FnSUQ5MnIzVkl3EAE,,,,,Google,,112146906116252297333,,,,,,,,,,,,,
Las Picosas,5,Tortas ahogadas are great,2024-03-14T20:18:36.077Z,0,,10,FALSE,,,a month ago,,,,,,,4,5,3,ChdDSUhNMG9nS0VJQ0FnSUQ5NHZDWHhnRRAB,,,,,Google,,106069811278545500081,,,Drowned cakes are great,,,,,,,,,,
Las Picosas,5,,2024-03-07T02:58:21.368Z,0,,22,TRUE,,,a month ago,,,,,,,,2,,ChdDSUhNMG9nS0VJQ0FnSUM5NmNYb3NnRRAB,,,,,Google,,114159011010414085674,,,,,,,,,,,,,
Las Picosas,5,Great food and friendly staff. Highly recommended!,2024-03-05T19:25:10.865Z,0,,224,TRUE,,,a month ago,,Lunch,Plenty of parking,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5cnFYbmdBRRAB,,,,,Google,,102155786871401376243,,,,,,,,,,,,,
Las Picosas,1,,2024-03-03T05:27:47.182Z,0,,1,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5dEtfUkZ3EAE,,,,,Google,,105047069790930670878,,,,,,,,,,,,,
Las Picosas,1,Peor lugar para comer. Fui un día y nunca me llevaron menú. Me fui. Fui nuevamente y tardaron nuevamente mucho en atendernos y nunca me llevaron una orden. Terminaron de comer todos y  y muy quitadas de la pena dicen sorry.,2024-03-03T01:21:12.141Z,0,,2,FALSE,,,a month ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUM5dEl5NTV3RRAB,,,,,Google,,100009861104913261280,,,"Worst place to eat. I went one day and they never brought me a menu. I left. I went again and it took them a long time to serve us again and they never brought me an order. They all finished eating and, very overcome with grief, they said sorry.",,,,,,,,,,
Las Picosas,1,Pésimo lugar para comer. Mi esposo pidió un platillo y todos terminamos y nunca selo llevaron. Mesera pendeja,2024-03-03T01:15:21.127Z,0,,2,FALSE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5dExTUlZnEAE,,,,,Google,,113475009019682671610,,,Terrible place to eat. My husband ordered a dish and we all finished it and it was never delivered. stupid waitress,,,,,,,,,,
Las Picosas,5,,2024-03-02T03:19:22.478Z,0,,5,TRUE,,,a month ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5aE5lS1lBEAE,,,,,Google,,110149747362345998390,,,,,,,,,,,,,
Las Picosas,4,Mas limpia y sabrosa que Otras opciones mas Caras..,2024-02-13T16:19:38.018Z,0,,94,TRUE,,,2 months ago,,,,,,,3,4,4,ChZDSUhNMG9nS0VJQ0FnSUNkbkxTZ1hREAE,,,,,Google,,101321189094493371052,,,Cleaner and tastier than other more expensive options.,,,,,,,,,,
Paisans Pizzeria,3,"Alright, I decided to give this another try. I gave it a bad review, but the pizza is pretty good. it's just the delivery that has me confused sometimes, but please 🙏 I'm begging  please keep delivering to my address.",2024-04-21T02:29:06.572Z,0,,13,TRUE,,,a day ago,,,,,,,,5,4,ChZDSUhNMG9nS0VJQ0FnSUNqNXJiVkhnEAE,,,,,Google,,112781648152776518969,,,,,,,,,,,,,
Paisans Pizzeria,3,,2024-04-14T20:52:57.929Z,0,,165,TRUE,,,a week ago,,,,,,,3,3,3,ChdDSUhNMG9nS0VJQ0FnSURELS1IMC1nRRAB,,,,,Google,,106411516748843245580,,,,,,,,,,,,,
Paisans Pizzeria,2,El manager no es justo con los meseros solo hay un mesero ocupándose de todas las mesas y el manager no es mala persona con el ni lo ayudan,2024-04-14T19:39:21.075Z,0,,2,FALSE,,,a week ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREdTYtQVJREAE,,,,,Google,,111358513557374882100,,,"The manager is not fair with the waiters, there is only one waiter taking care of all the tables and the manager is not a bad person to him nor does he help him",,,,,,,,,,
Paisans Pizzeria,1,"The nachos was not what I expected,there were not enough meat(chicken),little, very little of beans,no nacho cheese at all,also the loaded fries was so,so small portion for the money that we paid, service was ok ,but, I will definitely not going back.",2024-04-14T06:03:44.736Z,0,,3,FALSE,,,a week ago,,Dinner,,$100+,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUREaTU3a1hBEAE,,,,,Google,,100670851061152373283,,,,,,,,,,,,,
Paisans Pizzeria,5,Service was great and drinks were delsih.,2024-04-11T00:08:08.474Z,0,,10,FALSE,2024-04-11T16:33:00.057Z,,a week ago,,Dinner,,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREc2FTUDhRRRAB,,,,,Google,,113664661234861501741,,,,,,,,,,,,,
Paisans Pizzeria,4,"Food was delicious overall, but the pasta was a bit on the dry side. Their mixed drinks are tasty but very small and filled to the top with ice.",2024-04-08T11:09:46.174Z,0,,46,TRUE,,,2 weeks ago,,Dinner,Plenty of parking,$30–50,,Dine in,5,4,5,ChZDSUhNMG9nS0VJQ0FnSUREdXI2Z0xnEAE,https://lh5.googleusercontent.com/p/AF1QipPW1dxdblRYGjqY8kPa5PSq2_sPpGj6NSKp7vvf=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOKtCB0gGFFa7VsGdJERNsmuCFzbl61jgo7E1yI=w150-h150-k-no-p,,,Google,,114337052703457209266,,,,,,,,,,,,,
Paisans Pizzeria,5,This was our first time at paisans and we will definitely be coming back! Our server Eddie and the manager Mercedes were amazing!,2024-04-07T23:39:44.255Z,0,,3,FALSE,2024-04-08T17:55:47.484Z,,2 weeks ago,,Dinner,Plenty of parking,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREeXFPVHlBRRAB,,,,,Google,,102616838238748504569,,,,,,,,,,,,,
Paisans Pizzeria,5,Nice to see an old friend Mercedes she was a waitress at berwyn location. The service was great and the food was,2024-04-07T21:26:17.093Z,0,,5,FALSE,2024-04-08T17:56:31.517Z,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREaXR1MDBRRRAB,,,,,Google,,116647085616827469986,,,,,,,,,,,,,
Paisans Pizzeria,5,Waiter was on point so was the food. Saw an old face Mercedes when she was a waitress in the berwyn location. Happy to hear that she's a manager now. Love her personality amazing person.,2024-04-07T21:22:52.239Z,0,,2,FALSE,2024-04-08T17:56:55.280Z,,2 weeks ago,,Lunch,,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREaXF2QWpRRRAB,,,,,Google,,113111603563028124144,,,,,,,,,,,,,
Paisans Pizzeria,5,"Went to this restaurant, first time and we had a wonderful experience. The ambiance was great. The decor on the walls and ceiling are classics (Cadillac, motorcycles and a plane-so cool). The food was very good. The waitress Paula was very professional and waited on us on a timely manner and was attentive. The staff was very friendly and we were also greeted by the manager Mercedes, she was amicable and was happy to hear that we enjoyed our experience.",2024-04-07T00:46:30.577Z,1,,5,FALSE,2024-04-08T17:54:57.380Z,,2 weeks ago,,Dinner,Plenty of parking,$20–30,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUREX1BDa0NREAE,,,,,Google,,100009278434460522437,,,,,,,,,,,,,
Paisans Pizzeria,5,,2024-04-06T23:58:25.916Z,0,,1,FALSE,2024-04-08T17:57:23.247Z,,2 weeks ago,,,,,,,5,5,4,ChdDSUhNMG9nS0VJQ0FnSUREdlAzc3ZRRRAB,,,,,Google,,115074466574923059771,,,,,,,,,,,,,
Paisans Pizzeria,5,Mercedes and Jason are awesome the best service awesome food.,2024-04-06T22:35:35.794Z,0,,4,FALSE,2024-04-08T17:57:51.801Z,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREdkl5Wjl3RRAB,,,,,Google,,112751316705881182954,,,,,,,,,,,,,
Paisans Pizzeria,4,This is a very nice place to sit back & chill. The service was impeccable. Someone checked on us every 5-10 to see if we  needed anything. The food was good but a little on the small portion. I'm big on customer service & this place could write a book on it. A must try I'm 😊,2024-04-06T01:05:36.180Z,0,,69,TRUE,2024-04-06T20:22:42.113Z,,2 weeks ago,,Dinner,,$30–50,,Dine in,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUREbE9HTWdRRRAB,,,,,Google,,112422847167045846182,,,,,,,,,,,,,
Paisans Pizzeria,5,We visited today. And OMG. our server Jason was the best.  So much detail and so kind.   Also we Got the pressure to meet MARSEDEZ The manager.  Not sure.  But so much attention and by the way.   The BRUSCHETTA WAS SO AMAZING. PIZZA ALWAYS GREAT. OVER ALL.  THANKS FOR HAVING US.,2024-04-06T01:05:22.712Z,0,,1,FALSE,2024-04-06T20:21:16.691Z,,2 weeks ago,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREbE9HUWNBEAE,,,,,Google,,116308386141455786128,,,,,,,,,,,,,
Paisans Pizzeria,5,,2024-04-03T18:02:00.514Z,0,,2,TRUE,2024-04-03T21:11:36.424Z,,2 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEbi1IS3lnRRAB,,,,,Google,,110007518766660931223,,,,,,,,,,,,,
Las Islas Marias,4,Compre una charola grande..y venia muy poca comida...para el precio..esta caro..siempre compro alli..pero esta vez  no me gusto,2024-04-15T16:30:22.541Z,0,,22,TRUE,,,a week ago,,,,,,,,4,4,ChdDSUhNMG9nS0VJQ0FnSUREOTVuLTRBRRAB,,,,,Google,,110610970133252824489,,,I bought a large tray...and it came with very little food...for the price...it's expensive...I always buy there...but this time I didn't like it,,,,,,,,,,
Las Islas Marias,5,Muy buen servicio y la comida excelente,2024-04-14T02:59:56.090Z,0,,16,TRUE,,,a week ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREczVXeW1RRRAB,,,,,Google,,111281420790699544127,,,Very good service and excellent food,,,,,,,,,,
Las Islas Marias,1,"They raised the price of the food extremely hight..I used to come here or buying to take out.  Today the dish
I usually buy went up $8.00 Just like that. My last time buying something here. Don't misunderstand, the staff is really good and nice just I think the the prices are getting higher. ..Just my point of view.",2024-04-06T01:15:09.736Z,0,,24,TRUE,,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUREcE5fVTRRRRAB,,,,,Google,,108677625144904700355,,,,,,,,,,,,,
Las Islas Marias,5,,2024-04-04T18:02:35.758Z,0,,131,TRUE,,,2 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURtcktEUXZRRRAB,,,,,Google,,113545583894924024720,,,,,,,,,,,,,
Las Islas Marias,5,,2024-04-02T04:46:26.420Z,0,,4,FALSE,,,2 weeks ago,,,,,,,,5,,ChZDSUhNMG9nS0VJQ0FnSUNEdV9UVEZREAE,,,,,Google,,105601695341676523753,,,,,,,,,,,,,
Las Islas Marias,2,,2024-04-01T15:24:01.809Z,0,,2,FALSE,,,3 weeks ago,,,,,,,3,1,4,ChdDSUhNMG9nS0VJQ0FnSUNEaTYtTTBRRRAB,,,,,Google,,102694301914058177555,,,,,,,,,,,,,
Las Islas Marias,4,I ordered a seafood dish and they made everything fresh to order. Pretty good food and the service is good too,2024-03-30T00:12:37.231Z,0,,17,TRUE,,,3 weeks ago,,,,,,,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUNEcWMyMG1nRRAB,,,,,Google,,106595227383567505604,,,,,,,,,,,,,
Las Islas Marias,1,Estos hambriados 😂😂🤣 aparte de que la comida apesta,2024-03-25T05:15:29.835Z,0,,1,FALSE,,,4 weeks ago,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNEak5URTVRRRAB,https://lh5.googleusercontent.com/p/AF1QipOExy_VyeYnsYju6aXuHUCoV6WdngY60E_90FaR=w150-h150-k-no-p,,,,Google,,100415345274020918438,,,They are hungry 😂😂🤣 apart from the fact that the food stinks,,,,,,,,,,
Las Islas Marias,5,,2024-03-23T06:28:33.890Z,0,,,FALSE,,,4 weeks ago,,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNEb1BDVXNRRRAB,,,,,Google,,113728617475604061488,,,,,,,,,,,,,
Las Islas Marias,5,By far the best mariscos spot in the south side,2024-02-05T01:38:20.320Z,0,,52,TRUE,2024-02-19T00:35:31.934Z,,2 months ago,,,,,,,,5,,ChdDSUhNMG9nS0VJQ0FnSUR0b1lLaXZnRRAB,,,,,Google,,102833717657096947123,,,,,,,,,,,,,
Las Islas Marias,5,,2024-01-23T04:15:39.279Z,0,,156,TRUE,,,2 months ago,,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUROb2FtaVp3EAE,,,,,Google,,115377747088961743745,,,,,,,,,,,,,
Las Islas Marias,2,,2024-01-21T03:41:12.746Z,0,,13,TRUE,,,3 months ago,,Dinner,Plenty of parking,$30–50,,Dine in,3,3,4,ChdDSUhNMG9nS0VJQ0FnSUROb295WTNRRRAB,,,,,Google,,106102399835544707841,,,,,,,,,,,,,
Las Islas Marias,4,,2024-01-18T14:01:35.905Z,0,,28,FALSE,,,3 months ago,,,,,,Dine in,,,,ChdDSUhNMG9nS0VJQ0FnSUNOeDZXWG1RRRAB,,,,,Google,,105033252385336323797,,,,,,,,,,,,,
Las Islas Marias,4,,2024-01-17T01:18:18.678Z,0,,3,FALSE,,,3 months ago,,,,,,,4,4,4,ChdDSUhNMG9nS0VJQ0FnSUNOM2NEcTlBRRAB,,,,,Google,,106066479777855747154,,,,,,,,,,,,,
Las Islas Marias,1,Vine desde muy lejos porque el mapa decía que estaba abierto... llego y resulta que esta cerrado,2024-01-15T15:58:39.051Z,0,,3,FALSE,2024-01-15T16:46:14.941Z,,3 months ago,,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUNOaWJPRldBEAE,,,,,Google,,115231947546721035840,,,I came from very far because the map said it was open... I arrive and it turns out it's closed,,,,,,,,,,
