title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,publishAt,rating,reviewContext/Meal type,reviewContext/Price per person,reviewContext/Recommendation for vegetarians,reviewContext/Service,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewImageUrls/12,reviewImageUrls/13,reviewImageUrls/14,reviewImageUrls/15,reviewImageUrls/16,reviewImageUrls/17,reviewImageUrls/18,reviewImageUrls/19,reviewImageUrls/20,reviewImageUrls/21,reviewImageUrls/22,reviewImageUrls/23,reviewImageUrls/24,reviewImageUrls/25,reviewImageUrls/26,reviewImageUrls/27,reviewImageUrls/28,reviewImageUrls/29,reviewImageUrls/30,reviewImageUrls/31,reviewImageUrls/32,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,reviewContext/Parking space
Mirador restaurant,1,I originally left 5 stars with a raving review and pics from here but they’ve gone downhill. I lowered my rating to 3 stars last week because they didn’t send a whole combo in my order and then told me to take it up with Uber. I thought let me give them another shot so I ordered from here and they didn’t send one of my food items again. Honestly they need to do better.,2024-03-13T16:55:33.643Z,0,,14,TRUE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNSaUlxN1ZREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111211136047161484273,,,,
Mirador restaurant,5,"Nice people, nice community",2024-03-07T23:49:06.081Z,0,,1,FALSE,,,a month ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM5MVpQYlV3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117780603634598128597,,,,
Mirador restaurant,4,"Food was very good , but the rice pudding not so much ,the rice in the rice pudding wasn't cooked",2024-02-19T02:37:30.212Z,0,,14,TRUE,,,2 months ago,,,,,,4,4,5,ChdDSUhNMG9nS0VJQ0FnSUNkNV9XdGtnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114533425682909893716,,,,
Mirador restaurant,1,Food not that great and overpriced. First and last time I'll be buying anything there.,2024-02-18T03:39:54.604Z,1,,71,TRUE,,,2 months ago,,,,,,2,1,3,ChZDSUhNMG9nS0VJQ0FnSUNkMDRPNExREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115063625392586338662,,,,
Mirador restaurant,5,,2024-02-17T01:52:57.748Z,0,,2,FALSE,,,2 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNkdGZhWkh3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117440185111975338175,,,,
Mirador restaurant,4,,2024-02-09T22:35:59.301Z,0,,63,FALSE,,,2 months ago,,,,,,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUNka01fY3VRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116277267207153724115,,,,
Mirador restaurant,1,Bad bad bad all bad don’t eat here,2024-02-07T21:14:53.267Z,0,,1,FALSE,,,2 months ago,,Other,$30–50,,Delivery,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUR0dDRMckFnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,113242186513573772947,,,,
Two In One,5,"Quesa birria was amazing, the young girl who takes the order was very friendly.",2024-04-05T13:16:09.726Z,0,,92,TRUE,,,2 weeks ago,,Dinner,$10–20,,Take out,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURELUlLVTNnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117385788144461156860,,,,
Two In One,1,"Very poor customer service, lack of professionalism. Be cautious when ordering. Very unfair practices ….",2024-02-17T22:59:54.586Z,0,,2,FALSE,,,2 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNkNDRuTTNRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101719947301590889934,,,,
Two In One,1,,2023-12-22T17:53:58.189Z,0,,1,FALSE,,,4 months ago,,Breakfast,$10–20,,Delivery,,3,1,ChdDSUhNMG9nS0VJQ0FnSUMxaExidDhBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101767314598666796410,,,,
Two In One,4,,2023-12-16T23:39:21.138Z,0,,,FALSE,,,4 months ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURWdV9uWnJBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102593165901540435916,,,,
Two In One,5,I love this place.,2023-11-06T14:30:28.867Z,0,,11,TRUE,,,5 months ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURGaHJYVnlRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107846480262634799292,,,,
Two In One,5,,2023-10-23T16:25:59.323Z,0,,1,FALSE,,,5 months ago,,Dinner,$20–30,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ1aHJDeHl3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116043458343656488769,,,,
Two In One,1,Can’t tell you about the food which I didn’t get to order.  The entrance was a netted door which was broken and I tripped over it.  No one asked me if I was ok. I said to the girl about the door and says that she did not see because her back was towards me. Even with that she did not apologize or ask to see if I’m ok.  Very rude. I got on my phone and told a friend that I was at a Mexican restaurant and girl assume I said something inappropriate to her and cursed me out. I left and took pictures of the hazardous door. Told her she should have that fixed so no one else trips and hurts themselves. I will never eat there with her rude self,2023-09-01T16:15:41.193Z,0,,3,FALSE,,,7 months ago,,,,,,,,1,ChZDSUhNMG9nS0VJQ0FnSUNaZ05pM0h3EAE,https://lh5.googleusercontent.com/p/AF1QipP_p7ZgS5QMqt_kgSPCmsAsje70IE248UCd3lhI=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106767285197284458075,,,,
Two In One,5,Me gusta mucho este lugar,2023-08-10T16:14:11.046Z,0,,8,TRUE,,,8 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKNHE2MGRBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106085624445258611709,,,I really like this place,
Two In One,5,"The food is dead bomb and affordable prices , if you in here leaving bad reviews because of the prices than your broke lmao",2023-08-03T00:08:27.421Z,0,,1,FALSE,,,8 months ago,,Lunch,$10–20,,Dine in,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwNW82M1B3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104003551873122322848,,,,
Two In One,5,"I've pretty much have eaten from this restaurant from the time they opened their doors. Good food, excellent customer service, good portions and decent prices.",2023-08-02T22:51:15.797Z,1,,4,FALSE,,,8 months ago,,Dinner,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNwNXF5T0hBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103885960165632196846,,,,
Two In One,5,"My husband and I came here for a quick bite. We ordered Philly Cheesesteaks with French fries, the food tasted great and was well done.

Welcoming Environment and Customer service A+...Cashier/Waitress made us feel welcomed and checked in on us. I highly recommend this spot.",2023-07-13T00:39:33.169Z,1,,14,TRUE,,,9 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKdklHVWRBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106876771680317394281,,,,
Two In One,1,This place is horrible. Never again,2023-05-12T11:26:36.323Z,0,,11,TRUE,,,11 months ago,,Breakfast,$1–10,,,,,,ChZDSUhNMG9nS0VJQ0FnSUN4ck4zZUZREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100728103679714351783,,,,
Two In One,5,,2023-05-03T01:33:39.522Z,2,,11,FALSE,,,11 months ago,,Lunch,$1–10,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSURSazl2U2l3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117728514891758318996,,,,
Two In One,1,Mal servicio en todo no vale gastar dinero hay,2023-02-14T01:45:37.703Z,1,,3,FALSE,,,a year ago,,Dinner,$100+,,Delivery,,,,ChZDSUhNMG9nS0VJQ0FnSUNoM3BfU1lnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111993249338928419442,,,"Bad service in everything, it is not worth spending money there",
Two In One,5,,2023-02-10T22:36:22.664Z,1,,,FALSE,,,a year ago,,Lunch,$10–20,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNoMnVmMldnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116915445462897742418,,,,
Donde Juana Restaurant,5,First time coming here after their remodel. Best food I’ve had in Corona in a long time. Definitely coming back.,2024-03-15T02:21:39.690Z,0,,1,FALSE,,,a month ago,,Dinner,$10–20,,Take out,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUQ5MG9uaVZ3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108738866018654923684,,,,
Donde Juana Restaurant,5,Delicious For YEARS,2024-03-05T04:01:04.463Z,0,,198,TRUE,2024-03-05T04:36:04.292Z,,a month ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUM5eHZlZ293RRAB,https://lh5.googleusercontent.com/p/AF1QipPkf9DedWNs3qXwD3TTBji3ajUYwVW5_q-p39TQ=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104529753537532724506,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,Who doesn’t love a course dinner reception? Solid food. 😬,2024-04-08T06:40:14.183Z,0,,26,TRUE,,,2 weeks ago,,,,,,4,5,4,ChdDSUhNMG9nS0VJQ0FnSUREbXVtdi1nRRAB,https://lh5.googleusercontent.com/p/AF1QipN9C0VSVM7hgEiqs-e7RMWBI2mDSXlQRYBBOhvo=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP7PRRejl31gAApgowOh8-H04ffQjWTktUDfirD=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNt6z2vd2a7u8hWOGaayIa5SlOvekH9OzU_fmPp=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMLqWircP1n2SOlrUHbzWV7XliB8FTsIMm_NjIT=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOvjA4SDhCMok-2y-iqhOEoxdyaSQjp0oNe4mXU=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPnavDSW1JGbzcFLY4Uio8UOO0lZKy4OeB9Wv8M=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMqODKb7tj3ayrtpbeK0NkwddN6I6vMIFHbFEQ7=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPGZCogNzC1P46jdCr3nxAc2PU5mhWK-w7BzX-d=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMdsrjfPNUdHYNinpj4oL55Ztwmi03b6jdgWCbH=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPT0IRizDZy1dzZVbFfiw81FZ0XqT8oEA2dggHS=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNU7jFmBeKNLGRKSyteqfHhZB2VWKt56UtgUiog=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,Google,,113072093531342337462,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-04-06T12:46:15.502Z,0,,1,TRUE,,,2 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUREekxHMklnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114487752094983217850,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,Good seafood.  Go for the king crab cooked three ways.  Worst it.,2024-04-02T03:04:30.238Z,0,,59,FALSE,,,2 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEMjRldGJ3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,110187262343435923716,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,4,各方面都不錯，服務人員尤其主動，態度很好！,2024-03-27T04:04:01.442Z,0,,379,TRUE,,,3 weeks ago,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNEd3U3Zkl3EAE,https://lh5.googleusercontent.com/p/AF1QipMzhnKAlLya0WQt5bGrah6jVZqKZXOCpxWvPz8f=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105940596121604423053,,,"Everything is good, the service staff is especially proactive and has a great attitude!",
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-03-26T21:14:46.551Z,0,,11,TRUE,,,3 weeks ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNEcXVUeGVREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,118083868186632591137,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-03-23T23:12:01.519Z,0,,33,TRUE,,,4 weeks ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSUNEcU1YTWNREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112974325336141559642,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-03-22T07:09:00.035Z,0,,,FALSE,,,a month ago,,,,,,5,4,5,ChdDSUhNMG9nS0VJQ0FnSUQ5dDhLOHVRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117678937865853965991,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-03-17T03:19:08.278Z,0,,5,TRUE,,,a month ago,,Dinner,$30–50,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5bnBqS3VRRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101478322621204851908,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,,2024-03-16T14:38:45.752Z,0,,118,TRUE,,,a month ago,,Dinner,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUQ5dHNfaHZnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101344133893270430391,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,1,No comment at all,2024-02-23T04:00:37.532Z,0,,38,TRUE,,,a month ago,,Dinner,,,Dine in,1,1,1,ChRDSUhNMG9nS0VJQ0FnSURkeHFRMRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,105888543805686328266,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,1,We wanted to have a great lunch for may birthday. Was recommended by family. What a disaster with the food and price.,2024-01-31T22:06:58.123Z,1,,9,FALSE,,,2 months ago,,,,,,3,1,3,ChZDSUhNMG9nS0VJQ0FnSUN0ODRhRlJBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100581173105968789844,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,1,是现在的“富城”吧？！显示的就是这里。今天我老公买了半只烤鸭，一个男的当面切好放到盒里的，到家一吃就表面几块肉，下面摆的不知道都是什么部位，这么骗人，脏了心了，坏心眼都用这了，真是气人😡，这生意能做得长久才怪！！！,2024-01-25T01:23:58.696Z,1,,10,FALSE,,,2 months ago,,,$10–20,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSURON2Q3N3RRRRAB,https://lh5.googleusercontent.com/p/AF1QipPNBo91QDWoFYmXTa0dcgyoOsZu4SOGzw9hKAwM=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106053559669914739248,,,"Is it the current ""rich city""? ! That's what's shown here. Today my husband bought half a roast duck. A man cut it up and put it in a box in front of me. When I got home, there were only a few pieces of meat on the surface and I don’t know what parts were on the bottom. It’s so deceptive and dirty. It’s bad. It’s really irritating that you use your mind and eyes like this😡. It’s no wonder this business can last for a long time! ! !",
東粵海鮮酒家 Dong Yue seafood restaurant,4,,2024-01-22T04:15:28.400Z,0,,1,TRUE,,,3 months ago,,,,,,4,4,5,ChZDSUhNMG9nS0VJQ0FnSUNwcnBhS2Z3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103347137684995240210,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,Yummy and good value,2024-01-21T01:02:25.480Z,0,,8,FALSE,,,3 months ago,,Dinner,$50–100,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUROd3NEbTZBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111979270715558064956,,,,
東粵海鮮酒家 Dong Yue seafood restaurant,5,"Great food overall, our family loves this place.",2024-01-14T14:45:34.202Z,0,,11,FALSE,,,3 months ago,,Dinner,$10–20,,Dine in,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUNOanRmUWdBRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,114247998770707592372,,,,
Tomson One Restaurant,1,,2023-12-30T06:47:35.986Z,0,,5,FALSE,,,3 months ago,,,,,,1,1,1,ChZDSUhNMG9nS0VJQ0FnSUMxN3ZTSlN3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106420962303768319366,,,,
Tomson One Restaurant,1,,2023-12-12T05:59:03.815Z,0,,,FALSE,,,4 months ago,,,,,,1,1,1,ChdDSUhNMG9nS0VJQ0FnSURWeXJDVHRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,116271098300855929968,,,,
Tomson One Restaurant,1,吃出虫子来了,2023-10-10T06:25:36.668Z,1,,1,FALSE,,,6 months ago,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM1dU52VEx3EAE,https://lh5.googleusercontent.com/p/AF1QipMvIAdy1SIeRxGmD9iT1vhckK-QqaybLZ4PWypR=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipM87DbomGwjM47-tNrpceUGZJ0_NBNR_a-2mAIb=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,100921874563121692330,,,There are worms eaten,
Tomson One Restaurant,5,"The soup is delicious, and the store is relatively deserted. Those who like to eat and drink soup quietly can come.This store should be better than the store because of its geographical location.",2023-10-03T22:33:40.415Z,0,,17,TRUE,,,6 months ago,,Dinner,$10–20,,Dine in,3,5,4,ChZDSUhNMG9nS0VJQ0FnSURaNmFqaVFREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103266637685100493766,,,,
Tomson One Restaurant,1,吃了好多次 都觉得好吃  但是昨晚吃了排骨汤我和我女朋友全都食物中毒 上吐下泻🙂,2023-08-20T00:01:24.737Z,0,,6,FALSE,,,8 months ago,,Dinner,,,Delivery,4,1,4,ChZDSUhNMG9nS0VJQ0FnSURwcW91V0VREAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,106274822841671352917,,,"I have eaten it many times and found it delicious. However, after eating pork rib soup last night, my girlfriend and I both got food poisoning and suffered from vomiting and diarrhea 🙂",
Tomson One Restaurant,5,,2023-07-26T01:17:01.415Z,0,,29,TRUE,,,8 months ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURKdl8zcER3EAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,104245337620970256589,,,,
Tomson One Restaurant,1,餐到手是冷的 东西味道真心很一般 鸭头都是毛,2023-04-10T23:34:39.890Z,1,,2,FALSE,,,a year ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNSazZTZG5RRRAB,https://lh5.googleusercontent.com/p/AF1QipMcMxuKqE2s8Cl0Qi_xCWTdFVc-nCMjx26lmvyt=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103318700443258064071,,,The meal was cold when it arrived. The food tasted really average. The duck heads were all covered with hair.,
Tomson One Restaurant,5,,2023-03-17T08:32:35.770Z,0,,5,FALSE,,,a year ago,,,,,,5,5,5,ChZDSUhNMG9nS0VJQ0FnSURoczlTY1NBEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,101239986701606193066,,,,
Tomson One Restaurant,5,东西是好吃，够五星，可是这黄毛服务员能让我给扣到一星,2023-01-03T01:07:31.987Z,0,,7,FALSE,,,a year ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNCdy1UcTZ3RRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,111040203604480569235,,,"The food is delicious and worthy of five stars, but this yellow-haired waiter can make me deduct one star.",
Tomson One Restaurant,4,This was an interesting place mostly just soup and late night snack shop. The portions are small so you can order a couple of dishes to try out. Good to try if you want something different around town.,2022-10-20T00:24:46.220Z,0,,131,TRUE,,,a year ago,,Dinner,$20–30,,Dine in,4,4,4,ChdDSUhNMG9nS0VJQ0FnSURlNjltYm5nRRAB,https://lh5.googleusercontent.com/p/AF1QipMNJp4aRxR5KZMPv4w24F4NldUdPEarDzat8oWP=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOElhw3hBDwEus5EkhfN0teBANmx3jf8p17iGFd=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMhwKXnp59_BgMa0t8atVI-y5w9D5Z4RSeUUQ_U=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipP3ouLiLRQpSaqDy6Lcdu_q_MmGeZmGnbv-B2Cp=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,115863208327875876327,,,,
Tomson One Restaurant,1,这是鲟还是蟹,2022-09-22T01:22:38.590Z,3,,6,FALSE,,,a year ago,,Dinner,,,Take out,,,,ChdDSUhNMG9nS0VJQ0FnSUNlX2NmcWhnRRAB,https://lh5.googleusercontent.com/p/AF1QipMXJEtsXT0zVTHpDh5YkbCLhXlFJ1YQb0-Ar5KR=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,107172027802698651862,,,Is this a sturgeon or a crab?,
Tomson One Restaurant,4,"Great comfort food! Really enjoyed the soup and dishes. Don’t expect the dishes to be entree size. They’re more like small apps and personal sized soup bowls.

Could be a little cleaner, hence the minus 1 star. If you hear a loud zap out of nowhere, it is the electric fly zapper.",2022-09-20T22:54:14.118Z,1,,118,TRUE,,,a year ago,,Dinner,$10–20,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUNlcmUyek93EAE,https://lh5.googleusercontent.com/p/AF1QipOjpuvHeYnqkZQ9noQZSoNSc1G4TY0hEKmGFtpH=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipO65R2WGoR1MmSGJk6U62cQW73y-1t2OjJiOlPV=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOJvn8TQng9LmmK5t2T59YVcN0_2Quute1zn5I3=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPe1GwflmCOYl9p41uGMkmx2T6AXHr1abHS5EIN=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMXQ5qypoQwcpXAs6sEcHqbQHI44Y4-BTYwWa0G=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPSR_uhW0SeGHjBTLuxMHGSJXW5yaFIJk7xAGO4=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipOkofb2Jvotou2NU4FpGax7YK-bbwoAkxM8eLmi=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNYy-cfuqlmcUrTkpe71eLqIsIAjs6_WSw3hLEq=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMivKvl_tfpFm8iJS1jv8tAePbDbw_-mf8mphW3=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,Google,,108388013833720825865,,,,
Tomson One Restaurant,2,凌晨打电话点的 就想喝口汤 为了凑单才多点的别的 汤没送到 打电话问前台说没点上…算了 吃了几口肉 发现红烧肉酸的 上面有黑色的斑点 不知道怎么形容 看完以后一口吃不下 还反胃  望商家在食材上可以做用用心,2022-09-17T08:42:32.362Z,2,,6,FALSE,,,a year ago,,Dinner,$10–20,,Delivery,,,,ChdDSUhNMG9nS0VJQ0FnSUNlaWNlTm9RRRAB,https://lh5.googleusercontent.com/p/AF1QipNs9SSNaH2qOPXNqBaVEgJQ2uRlCfA71fePRnmh=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117028251126321292879,,,"I called the order in the early morning and wanted to drink some soup. I ordered more soup in order to collect the order. The other soup was not delivered. I called the front desk and asked the front desk, saying that I didn't order it... Forget it. After a few bites of meat, I noticed that the braised meat was sour and had black spots on it. I don’t know how to describe it. After reading it, I couldn’t take a bite and felt nauseated. I hope the seller can put more thought into the ingredients.",
Tomson One Restaurant,5,This place is a MUST to visit while in flushing . I found my way in here at 1am last month and fell in love with the place and the authenticity!!! Last night was my 3rd time back and it’s still amazing!!,2022-08-21T14:00:33.104Z,0,,31,TRUE,,,a year ago,,Dinner,$10–20,,Dine in,,,,ChZDSUhNMG9nS0VJQ0FnSUR1bnRMYUt3EAE,https://lh5.googleusercontent.com/p/AF1QipOacyCimGRf-z9uKkXMIpn244FX836VjD6nUrnf=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipMJUCqvhN5iK3uCK1VuUOR4i06KlUQssxZ1MyH5=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,102102207039125451423,,,,
Tomson One Restaurant,5,非常美味！特别是最近老板又添加一些更美味的汤,2022-02-22T02:48:34.492Z,4,,9,TRUE,,,2 years ago,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNXNHBDQXhBRRAB,https://lh5.googleusercontent.com/p/AF1QipPZyyvP6glTp7bIKO4ZbPnh4q7wy7nWJsnEF8A_=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNgCgBp0zIFmo3BEC1ReqmD33AbKpSPiSOcjnll=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipNTQVZ6QOGZfCy31Jhp5mZ8KLuh-Ts1jINLIArl=w150-h150-k-no-p,https://lh5.googleusercontent.com/p/AF1QipPE58crVuuo0SfVOB9cNBjdz0LfgAkD-7bgzH1r=w150-h150-k-no-p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,103002902374699745963,,,very delicious! Especially recently the boss has added some more delicious soups,
Chimi Express,5,Great food and service. Highly recommend! Love this place,2024-04-13T02:59:36.340Z,0,,14,FALSE,,,a week ago,,,,,,5,5,5,ChdDSUhNMG9nS0VJQ0FnSUREbmNicTRnRRAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,112468232623616836030,,,,
Chimi Express,5,To bad this place closed was lit,2024-04-03T08:53:19.022Z,0,,346,TRUE,,,2 weeks ago,,,,,,5,5,4,ChZDSUhNMG9nS0VJQ0FnSUNEajZtd0pnEAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google,,117646879139738808526,,,,
